"","team.name","team.age","elo","elo.seasonstart","team.provelo","X9.19.2015","X9.26.2015","X9.27.2015","X10.3.2015","X10.10.2015","X10.11.2015","X10.17.2015","X10.18.2015","X10.24.2015","X10.31.2015","X11.1.2015","X11.7.2015","X11.8.2015","X11.14.2015","X11.15.2015","X11.21.2015","X11.22.2015","X12.5.2015","X1.9.2016","X1.16.2016","X1.17.2016","X1.23.2016","X1.24.2016","X1.30.2016","X1.31.2016","X2.6.2016","X2.7.2016","X2.13.2016","X2.14.2016","X2.20.2016","X2.21.2016","X2.27.2016","X2.28.2016","X3.5.2016","X3.12.2016","X3.19.2016","X3.20.2016","X3.26.2016","X4.16.2016","X4.17.2016","X4.23.2016"
"48","Emerson College Quidditch",2014,1424.38281507162,1776.92542899671,12055.1226820878,1776.92542899671,1776.92542899671,1737.81150828405,1768.41100019111,1768.41100019111,1768.41100019111,1526.43915848697,1526.43915848697,1526.43915848697,1465.08936117004,1518.1526463473,1436.98729504857,1436.98729504857,1405.88390452917,1405.88390452917,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1525.82094406102,1523.70642135741,1523.70642135741,1474.25501831955,1474.25501831955,1424.38281507162,1424.38281507162,1424.38281507162
"49","Quidditch Club Boston",2014,2400.44240037934,1867.9384251731,13356.8784283556,1867.9384251731,1867.9384251731,1881.94580670044,1881.94580670044,1881.94580670044,1881.94580670044,2090.85210153768,2090.85210153768,2090.85210153768,2102.04092563118,2165.52725448845,2165.52725448845,2165.52725448845,2165.52725448845,2165.52725448845,2165.52725448845,2165.52725448845,2165.52725448845,2165.52725448845,2165.52725448845,2165.52725448845,2165.52725448845,2165.52725448845,2218.79963860542,2218.79963860542,2218.79963860542,2218.79963860542,2218.79963860542,2218.79963860542,2218.79963860542,2218.79963860542,2218.79963860542,2218.79963860542,2218.79963860542,2218.79963860542,2218.79963860542,2218.79963860542,2218.79963860542,2248.01079406573,2400.44240037934,2400.44240037934
"50","Boston University Quidditch",2014,1799.37294176523,1568.01616632804,14634.7281068788,1568.01616632804,1568.01616632804,1629.68206847273,1649.07053030135,1649.07053030135,1649.07053030135,1716.31365271755,1716.31365271755,1716.31365271755,1765.31490916098,1752.21614629479,1833.38149759353,1833.38149759353,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1880.85047915718,1869.94498742602,1799.37294176523,1799.37294176523
"51","Webster University Quidditch",2016,1237.39654652622,1500,10007.5433909326,1500,1500,1500,1529.6297638044,1529.6297638044,1529.6297638044,1529.6297638044,1529.6297638044,1529.6297638044,1529.6297638044,1529.6297638044,1529.6297638044,1529.6297638044,1529.6297638044,1529.6297638044,1429.64905584751,1409.39484796049,1409.39484796049,1409.39484796049,1409.39484796049,1409.39484796049,1409.39484796049,1409.39484796049,1409.39484796049,1409.39484796049,1409.39484796049,1409.39484796049,1409.39484796049,1409.39484796049,1409.39484796049,1409.39484796049,1409.39484796049,1409.39484796049,1237.39654652622,1237.39654652622,1237.39654652622,1237.39654652622,1237.39654652622,1237.39654652622,1237.39654652622,1237.39654652622
"52","Bowling Green State University",2014,2074.55558642903,1755.60686736089,13901.2058073959,1755.60686736089,1755.60686736089,1755.60686736089,1838.54147042389,1838.54147042389,1838.54147042389,1914.77690298482,1940.27693329488,1933.88239162698,1933.88239162698,1933.88239162698,1955.85439653641,1934.89654372072,1934.89654372072,1934.89654372072,1934.89654372072,1934.89654372072,1934.89654372072,1934.89654372072,1934.89654372072,1934.89654372072,1934.89654372072,1934.89654372072,1934.89654372072,1934.89654372072,1934.89654372072,1934.89654372072,1934.89654372072,1934.89654372072,1925.2128898473,1925.2128898473,1925.2128898473,1925.2128898473,1925.2128898473,1925.2128898473,1925.2128898473,1925.2128898473,1969.8790965407,2074.28082102189,2074.55558642903,2074.55558642903
"53","Tufts University Tufflepuffs",2014,1740.80989022116,1815.3985606976,20559.4778143583,1815.3985606976,1815.3985606976,1815.3985606976,1796.01009886898,1796.01009886898,1796.01009886898,1769.17787859341,1769.17787859341,1769.17787859341,1770.78119371376,1806.89434760931,1833.19757689028,1833.19757689028,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1864.30096740968,1740.80989022116,1740.80989022116,1740.80989022116
"54","Michigan Quidditch Team",2014,2153.10410351456,1855.77035787356,10252.8376452846,1855.77035787356,1855.77035787356,1855.77035787356,1908.81079193537,1956.38466974438,1956.38466974438,1956.38466974438,1956.38466974438,1956.38466974438,1956.38466974438,1956.38466974438,1983.20507976908,2042.6091508988,2042.6091508988,2042.6091508988,2042.6091508988,2042.6091508988,2042.6091508988,2042.6091508988,2042.6091508988,2042.6091508988,2042.6091508988,2042.6091508988,2042.6091508988,2042.6091508988,2042.6091508988,2042.6091508988,2042.6091508988,2042.6091508988,2048.76928203803,2048.76928203803,2048.76928203803,2048.76928203803,2048.76928203803,2073.88322968877,2145.98437599999,2145.98437599999,2145.98437599999,2207.85598068149,2153.10410351456,2153.10410351456
"55","Ball State Cardinals",2014,2131.54779818272,1697.62559613772,9031.34088482526,1697.62559613772,1697.62559613772,1697.62559613772,1728.22412436691,1853.65782624831,1853.65782624831,1853.65782624831,1853.65782624831,1907.63790494846,1907.63790494846,1907.63790494846,1936.2364863896,1940.56551647622,1940.56551647622,1940.56551647622,1940.56551647622,1940.56551647622,1940.56551647622,1940.56551647622,1940.56551647622,1940.56551647622,1940.56551647622,1940.56551647622,1940.56551647622,1940.56551647622,1940.56551647622,1940.56551647622,1940.56551647622,1940.56551647622,1962.35295368882,1962.35295368882,1962.35295368882,1962.35295368882,1962.35295368882,1962.35295368882,1961.68820772413,1961.68820772413,2027.24242016037,2020.73687859322,2131.54779818272,2131.54779818272
"56","Ohio State Quidditch",2014,1643.64700675481,1850.36353509824,11687.4394925594,1850.36353509824,1850.36353509824,1850.36353509824,1727.67104746421,1638.58309238375,1638.58309238375,1638.58309238375,1638.58309238375,1638.58309238375,1638.58309238375,1638.58309238375,1617.85823113703,1643.66394128949,1643.66394128949,1643.66394128949,1643.66394128949,1643.66394128949,1643.66394128949,1643.66394128949,1643.66394128949,1643.66394128949,1643.66394128949,1643.66394128949,1643.66394128949,1643.66394128949,1643.66394128949,1643.66394128949,1643.66394128949,1643.66394128949,1656.34202665938,1656.34202665938,1656.34202665938,1656.34202665938,1703.87303827612,1703.87303827612,1703.87303827612,1703.87303827612,1690.30505531727,1643.64700675481,1643.64700675481,1643.64700675481
"57","Miami University",2014,1739.69417017698,1526.20093473522,11915.9623105131,1526.20093473522,1526.20093473522,1526.20093473522,1568.34939428954,1568.34939428954,1568.34939428954,1568.34939428954,1568.34939428954,1637.0962588331,1637.0962588331,1637.0962588331,1687.85350406039,1660.84092468268,1660.84092468268,1660.84092468268,1660.84092468268,1660.84092468268,1660.84092468268,1660.84092468268,1660.84092468268,1660.84092468268,1660.84092468268,1660.84092468268,1660.84092468268,1660.84092468268,1660.84092468268,1660.84092468268,1660.84092468268,1660.84092468268,1660.1340077129,1660.1340077129,1660.1340077129,1660.1340077129,1698.11955406368,1698.11955406368,1698.11955406368,1698.11955406368,1698.11955406368,1739.69417017698,1739.69417017698,1739.69417017698
"58","Indiana University Quidditch",2015,1274.10483690845,1399.1232544185,8073.76307883949,1399.1232544185,1399.1232544185,1399.1232544185,1174.35585121173,1174.35585121173,1174.35585121173,1174.35585121173,1174.35585121173,1174.35585121173,1174.35585121173,1174.35585121173,1215.74184557154,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1240.08434067394,1274.10483690845,1274.10483690845,1274.10483690845,1274.10483690845,1274.10483690845,1274.10483690845,1274.10483690845,1274.10483690845
"59","Harvard Horntails",2014,1433.88242828006,1567.55571572044,9730.11228524957,1567.55571572044,1567.55571572044,1567.55571572044,1536.95622381338,1648.59773952744,1648.59773952744,1648.59773952744,1648.59773952744,1648.59773952744,1546.80006051262,1481.35140984372,1481.35140984372,1481.35140984372,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006,1433.88242828006
"60","Loyola University Chicago",2014,1013.94173450797,1182.62820119703,10060.8008633514,1182.62820119703,1182.62820119703,1182.62820119703,1182.62820119703,1165.85370802973,1165.85370802973,1165.85370802973,1165.85370802973,1165.85370802973,1165.85370802973,1165.85370802973,1085.76200440327,1085.76200440327,1085.76200440327,1085.76200440327,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797,1013.94173450797
"61","Baylor University",2014,1747.18875751193,1857.02944817171,10639.6581165928,1857.02944817171,1857.02944817171,1857.02944817171,1857.02944817171,1924.36739383336,1924.36739383336,1943.08258333838,1943.08258333838,1943.08258333838,1943.08258333838,1943.08258333838,1943.08258333838,1943.08258333838,1943.08258333838,1943.08258333838,1943.08258333838,1943.08258333838,1943.08258333838,1943.08258333838,1943.08258333838,1943.08258333838,1943.08258333838,1943.08258333838,1913.48683794275,1913.48683794275,1913.48683794275,1913.48683794275,1913.48683794275,1913.48683794275,1747.18875751193,1747.18875751193,1747.18875751193,1747.18875751193,1747.18875751193,1747.18875751193,1747.18875751193,1747.18875751193,1747.18875751193,1747.18875751193,1747.18875751193,1747.18875751193
"62","Texas Tech Quidditch",2014,1693.48019789907,1562.16089550707,11791.9323641167,1562.16089550707,1562.16089550707,1562.16089550707,1562.16089550707,1589.31765018377,1589.31765018377,1589.31765018377,1589.31765018377,1589.31765018377,1589.31765018377,1589.31765018377,1589.31765018377,1589.31765018377,1586.88087764081,1586.88087764081,1586.88087764081,1586.88087764081,1586.88087764081,1586.88087764081,1586.88087764081,1586.88087764081,1586.88087764081,1586.88087764081,1586.88087764081,1586.88087764081,1576.3893912296,1576.3893912296,1576.3893912296,1576.3893912296,1605.60819882618,1693.47595268687,1693.47595268687,1693.47595268687,1693.47595268687,1693.47595268687,1693.47595268687,1693.47595268687,1693.47595268687,1706.54213782937,1693.48019789907,1693.48019789907
"63","New York Quidditch Club",2014,1743.01343705278,1769.07292036974,10052.8822204829,1769.07292036974,1769.07292036974,1769.07292036974,1769.07292036974,1863.44445312211,1863.44445312211,1863.44445312211,1863.44445312211,1863.44445312211,1901.49103899079,1873.83618150539,1873.83618150539,1873.83618150539,1873.83618150539,1873.83618150539,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1764.67133059132,1767.84724588659,1767.84724588659,1753.23349579174,1743.01343705278,1743.01343705278
"64","RPI Quidditch",2014,1996.17149129229,1689.48369752366,10254.0739097663,1689.48369752366,1689.48369752366,1689.48369752366,1689.48369752366,1760.29204874527,1760.29204874527,1777.93681648456,1777.93681648456,1777.93681648456,1883.27638955518,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1858.45757683447,1865.54868612059,1865.54868612059,1942.19741427783,1996.17149129229,1996.17149129229
"65","Appalachian Apparators Quidditch",2014,1699.91537167342,1654.52590733009,9529.89758780928,1654.52590733009,1654.52590733009,1654.52590733009,1654.52590733009,1590.88765723254,1590.88765723254,1590.88765723254,1590.88765723254,1651.66089360405,1651.66089360405,1651.66089360405,1651.66089360405,1651.66089360405,1687.2873804125,1690.10983030218,1690.10983030218,1690.10983030218,1690.10983030218,1690.10983030218,1690.10983030218,1690.10983030218,1690.10983030218,1690.10983030218,1785.63102059981,1785.63102059981,1785.63102059981,1785.63102059981,1739.54879103203,1739.54879103203,1739.54879103203,1739.54879103203,1739.54879103203,1739.54879103203,1739.54879103203,1739.54879103203,1739.54879103203,1739.54879103203,1809.13487942494,1772.17537660191,1699.91537167342,1699.91537167342
"66","Virginia Tech",2016,1461.4441755431,1500,16177.7779500187,1500,1500,1500,1500,1583.35766162954,1583.35766162954,1583.35766162954,1583.35766162954,1617.77779500187,1617.77779500187,1617.77779500187,1617.77779500187,1617.77779500187,1558.9382697274,1524.01036407064,1524.01036407064,1524.01036407064,1524.01036407064,1524.01036407064,1524.01036407064,1524.01036407064,1524.01036407064,1524.01036407064,1524.01036407064,1524.01036407064,1524.01036407064,1524.01036407064,1524.01036407064,1524.01036407064,1461.4441755431,1461.4441755431,1461.4441755431,1461.4441755431,1461.4441755431,1461.4441755431,1461.4441755431,1461.4441755431,1461.4441755431,1461.4441755431,1461.4441755431,1461.4441755431
"67","Wilmington Warhawks",2016,1267.78339109815,1500,11261.515644252,1500,1500,1500,1500,1399.4528876293,1399.4528876293,1399.4528876293,1399.4528876293,1407.68945553151,1407.68945553151,1407.68945553151,1407.68945553151,1407.68945553151,1284.12656313448,1291.69102769289,1291.69102769289,1291.69102769289,1291.69102769289,1291.69102769289,1291.69102769289,1291.69102769289,1291.69102769289,1291.69102769289,1224.83065706477,1224.83065706477,1224.83065706477,1224.83065706477,1267.78339109815,1267.78339109815,1267.78339109815,1267.78339109815,1267.78339109815,1267.78339109815,1267.78339109815,1267.78339109815,1267.78339109815,1267.78339109815,1267.78339109815,1267.78339109815,1267.78339109815,1267.78339109815
"68","Central Michigan Quidditch",2014,1545.45101723594,1559.27981701618,13577.2078159548,1559.27981701618,1559.27981701618,1559.27981701618,1503.6418289415,1549.0403963854,1549.0403963854,1549.0403963854,1549.0403963854,1549.0403963854,1549.0403963854,1549.0403963854,1599.09455863159,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1583.69533691994,1551.48854335447,1551.48854335447,1605.49815627027,1605.49815627027,1550.5512731241,1545.45101723594,1545.45101723594,1545.45101723594
"69","inTENNsity",2016,1585.4460001472,1500,10269.0885595295,1500,1500,1500,1500,1344.84281527328,1344.84281527328,1344.84281527328,1344.84281527328,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1467.01265136135,1631.18603370976,1658.01741750319,1658.01741750319,1658.01741750319,1658.01741750319,1658.01741750319,1658.01741750319,1658.01741750319,1658.01741750319,1658.01741750319,1680.83686044519,1585.4460001472,1585.4460001472,1585.4460001472
"70","Utah State Quidditch Club",2015,1673.22910132193,1406.60546477886,11288.1580482259,1406.60546477886,1460.62650243193,1460.62650243193,1460.62650243193,1437.0858502524,1437.0858502524,1437.0858502524,1437.0858502524,1386.57258455678,1386.57258455678,1386.57258455678,1492.11491033784,1492.11491033784,1492.11491033784,1492.11491033784,1492.11491033784,1492.11491033784,1492.11491033784,1492.11491033784,1492.11491033784,1492.11491033784,1492.11491033784,1492.11491033784,1492.93979258713,1492.93979258713,1492.93979258713,1492.93979258713,1492.93979258713,1492.93979258713,1492.93979258713,1492.93979258713,1580.91609560814,1618.59319208738,1618.59319208738,1618.59319208738,1618.59319208738,1618.59319208738,1618.59319208738,1673.22910132193,1673.22910132193,1673.22910132193
"71","The Warriors",2015,1855.24984891534,1729.00576729041,11963.4187371365,1729.00576729041,1729.00576729041,1729.00576729041,1729.00576729041,1717.38457867143,1717.38457867143,1717.38457867143,1717.38457867143,1717.38457867143,1703.60956288805,1709.24332002653,1709.24332002653,1709.24332002653,1709.24332002653,1709.24332002653,1709.24332002653,1709.24332002653,1709.24332002653,1709.24332002653,1709.24332002653,1709.24332002653,1709.24332002653,1709.24332002653,1734.39991048369,1734.39991048369,1734.39991048369,1734.39991048369,1734.39991048369,1734.39991048369,1734.39991048369,1734.39991048369,1734.39991048369,1826.64001759454,1826.64001759454,1826.64001759454,1826.64001759454,1826.64001759454,1826.64001759454,1801.98116533584,1855.24984891534,1855.24984891534
"72","Villanova Community Quidditch",2014,1487.71161271154,1625.80023639175,10010.7272659261,1625.80023639175,1625.80023639175,1625.80023639175,1625.80023639175,1563.26320120343,1563.26320120343,1563.26320120343,1563.26320120343,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154,1487.71161271154
"73","Osos De Muerte",2014,1418.49062580277,1491.44027316656,10541.0037230554,1491.44027316656,1491.44027316656,1491.44027316656,1491.44027316656,1391.59930206495,1391.59930206495,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277,1418.49062580277
"74","DeathRow Quidditch Team",2016,1144.98209582199,1500,9473.78658346257,1500,1500,1500,1500,1182.70063169055,1182.70063169055,1182.70063169055,1182.70063169055,1182.70063169055,1182.70063169055,1182.70063169055,1182.70063169055,1182.70063169055,1184.22332293282,1184.22332293282,1184.22332293282,1184.22332293282,1184.22332293282,1184.22332293282,1184.22332293282,1184.22332293282,1184.22332293282,1184.22332293282,1172.56260705795,1172.56260705795,1172.56260705795,1172.56260705795,1172.56260705795,1172.56260705795,1192.71900723331,1151.84172427512,1151.84172427512,1151.84172427512,1144.98209582199,1144.98209582199,1144.98209582199,1144.98209582199,1144.98209582199,1144.98209582199,1144.98209582199,1144.98209582199
"75","The Rogues",2016,1283.84650555354,1500,9354.02722038142,1500,1500,1500,1500,1500,1358.32457739053,1358.32457739053,1358.32457739053,1358.32457739053,1336.28960291163,1232.64293636332,1232.64293636332,1232.64293636332,1232.64293636332,1232.64293636332,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1233.55946569576,1283.84650555354,1283.84650555354,1283.84650555354,1283.84650555354,1283.84650555354,1283.84650555354,1283.84650555354,1283.84650555354
"76","New York Badassilisks",2014,1144.61166162311,1211.74342344841,10088.8097677656,1211.74342344841,1211.74342344841,1211.74342344841,1211.74342344841,1211.74342344841,1189.48588703314,1189.48588703314,1189.48588703314,1189.48588703314,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311,1144.61166162311
"77","Sun Devil Quidditch",2016,1120.50124989345,1500,7989.32767580954,1500,1500,1500,1500,1500,1500,1358.11334862114,1358.11334862114,1358.11334862114,1358.11334862114,1358.11334862114,1331.55461263492,1331.55461263492,1331.55461263492,1331.55461263492,1331.55461263492,1331.55461263492,1331.55461263492,1331.55461263492,1331.55461263492,1331.55461263492,1331.55461263492,1331.55461263492,1221.96633606874,1222.05489482329,1222.05489482329,1222.05489482329,1222.05489482329,1222.05489482329,1222.05489482329,1222.05489482329,1120.50124989345,1120.50124989345,1120.50124989345,1120.50124989345,1120.50124989345,1120.50124989345,1120.50124989345,1120.50124989345,1120.50124989345,1120.50124989345
"78","The Lost Boys",2014,2092.97034909748,1906.72358083621,10689.0848471818,1906.72358083621,1906.72358083621,1906.72358083621,1906.72358083621,1906.72358083621,1906.72358083621,1966.6259468871,1966.6259468871,1966.6259468871,1966.6259468871,1966.6259468871,1954.46047049552,1954.46047049552,1954.46047049552,1954.46047049552,1929.43892994469,1929.43892994469,1929.43892994469,1929.43892994469,1929.43892994469,1929.43892994469,1929.43892994469,1929.43892994469,1990.58639772664,1990.58639772664,1990.58639772664,1990.58639772664,1990.58639772664,1990.58639772664,1990.58639772664,1990.58639772664,2016.98309758513,1982.26291500303,1982.26291500303,1982.26291500303,1982.26291500303,1982.26291500303,1982.26291500303,2073.78930337291,2092.97034909748,2092.97034909748
"79","University of Arizona Quidditch",2014,1155.57263272319,1326.01031408731,13541.5196990459,1326.01031408731,1326.01031408731,1326.01031408731,1326.01031408731,1326.01031408731,1326.01031408731,1301.91588318071,1301.91588318071,1301.91588318071,1301.91588318071,1301.91588318071,1228.54602955784,1228.54602955784,1228.54602955784,1228.54602955784,1228.54602955784,1228.54602955784,1228.54602955784,1228.54602955784,1228.54602955784,1228.54602955784,1228.54602955784,1228.54602955784,1198.96709527402,1142.38539832021,1142.38539832021,1142.38539832021,1142.38539832021,1142.38539832021,1142.38539832021,1142.38539832021,1165.7467503556,1155.57263272319,1155.57263272319,1155.57263272319,1155.57263272319,1155.57263272319,1155.57263272319,1155.57263272319,1155.57263272319,1155.57263272319
"80","Lone Star Quidditch Club",2014,2285.79963023815,2032.58968362938,14057.7847866228,2032.58968362938,2032.58968362938,2032.58968362938,2032.58968362938,2032.58968362938,2032.58968362938,2048.45451326963,2048.45451326963,2048.45451326963,2048.45451326963,2048.45451326963,2048.45451326963,2048.45451326963,2080.73173960785,2080.73173960785,2080.73173960785,2080.73173960785,2080.73173960785,2080.73173960785,2080.73173960785,2080.73173960785,2080.73173960785,2080.73173960785,2086.90308401627,2086.90308401627,2086.90308401627,2086.90308401627,2086.90308401627,2086.90308401627,2132.33915566116,2175.87698274434,2175.87698274434,2175.87698274434,2175.87698274434,2175.87698274434,2175.87698274434,2175.87698274434,2175.87698274434,2241.63932790027,2285.79963023815,2285.79963023815
"81","University of Texas at San Antonio",2014,1577.50099110246,1586.07651978756,14505.0588206411,1586.07651978756,1586.07651978756,1586.07651978756,1586.07651978756,1586.07651978756,1586.07651978756,1644.92395663867,1644.92395663867,1644.92395663867,1644.92395663867,1644.92395663867,1644.92395663867,1644.92395663867,1591.52133829222,1591.52133829222,1591.52133829222,1591.52133829222,1591.52133829222,1591.52133829222,1591.52133829222,1591.52133829222,1591.52133829222,1591.52133829222,1617.58131426225,1617.58131426225,1619.2529200616,1619.2529200616,1619.2529200616,1619.2529200616,1658.55342748603,1577.50099110246,1577.50099110246,1577.50099110246,1577.50099110246,1577.50099110246,1577.50099110246,1577.50099110246,1577.50099110246,1577.50099110246,1577.50099110246,1577.50099110246
"82","Louisiana State University",2014,1207.00015326171,1297.63801122701,12456.054609497,1297.63801122701,1297.63801122701,1297.63801122701,1297.63801122701,1297.63801122701,1297.63801122701,1255.11489697439,1255.11489697439,1255.11489697439,1255.11489697439,1255.11489697439,1255.11489697439,1255.11489697439,1256.14675853839,1256.14675853839,1256.14675853839,1256.14675853839,1256.14675853839,1256.14675853839,1256.14675853839,1256.14675853839,1256.14675853839,1256.14675853839,1256.14675853839,1256.14675853839,1264.1818843366,1264.1818843366,1264.1818843366,1264.1818843366,1207.00015326171,1207.00015326171,1207.00015326171,1207.00015326171,1207.00015326171,1207.00015326171,1207.00015326171,1207.00015326171,1207.00015326171,1207.00015326171,1207.00015326171,1207.00015326171
"83","Texas Cavalry",2016,1999.41017036789,1500,12710.5234399205,1500,1500,1500,1500,1500,1500,1815.78906284578,1815.78906284578,1815.78906284578,1815.78906284578,1815.78906284578,1815.78906284578,1815.78906284578,1886.95241747499,1886.95241747499,1886.95241747499,1886.95241747499,1886.95241747499,1886.95241747499,1886.95241747499,1886.95241747499,1886.95241747499,1886.95241747499,1986.73866099411,1986.73866099411,1986.73866099411,1986.73866099411,1986.73866099411,1986.73866099411,2061.77567470567,2047.12503801977,2047.12503801977,2047.12503801977,2047.12503801977,2047.12503801977,2047.12503801977,2047.12503801977,2047.12503801977,1987.18294035216,1999.41017036789,1999.41017036789
"84","Cal Quidditch",2014,1549.99352914932,1288.47739351497,9003.31161480378,1288.47739351497,1288.47739351497,1288.47739351497,1288.47739351497,1288.47739351497,1288.47739351497,1459.03956146974,1459.03956146974,1459.03956146974,1459.03956146974,1459.03956146974,1459.03956146974,1459.03956146974,1487.69106263723,1487.69106263723,1487.69106263723,1487.69106263723,1487.69106263723,1487.69106263723,1487.69106263723,1487.69106263723,1578.41409788426,1578.41409788426,1578.41409788426,1578.41409788426,1578.41409788426,1578.41409788426,1578.41409788426,1578.41409788426,1578.41409788426,1578.41409788426,1558.15241940014,1604.94713262809,1604.94713262809,1604.94713262809,1604.94713262809,1604.94713262809,1604.94713262809,1584.9188347834,1549.99352914932,1549.99352914932
