date,season,matchtype,matchno,elapsed_time,overtime_level,overtime_gametime,second_overtime_gametime,teamA_name,teamA_score,teamB_name,teamB_score,qpd,teamA_rt_snitch,teamB_rt_snitch,teamA_ot_snitch,teamB_ot_snitch,teamA_sd_snitch,teamB_sd_snitch,elapsed_time2,head_ref,snitch
11/19/2016,2017,1,5011,0:22:42,0,,0,Penn State University Nittany Lions,80,The University of North Carolina at Chapel Hill Quidditch,90,20,0,1,0,0,0,0,0:22:42,Alex Amodol,Austin Pitts
11/19/2016,2017,1,5012,0:18:32,0,,0,Richmond Ravens,40,Virginia Quidditch Club,100,-90,1,0,0,0,0,0,0:18:32,Brenden Hutton,Matt Mongioi (OO)
11/19/2016,2017,1,5013,0:18:11,0,,0,Appalachian Apparators Quidditch,110,West Virginia Mountaineers,0,80,1,0,0,0,0,0,0:18:11,Erin Mallory,Michael Johnson
11/19/2016,2017,1,5014,0:27:11,0,,0,George Mason Club Quidditch,60,Wizengamot Quidditch at VCU,40,50,0,1,0,0,0,0,0:27:11,Chris Coleman,Louis Consoli
11/19/2016,2017,1,5015,0:27:18,0,,0,The Warriors,140,Philadelphia Honey Badgers,90,20,1,0,0,0,0,0,0:27:18,Dylan Meyer,Austin Pitts
11/19/2016,2017,1,5016,0:20:52,0,,0,Lock Haven University Quidditch,140,James Madison University Quidditch,90,20,1,0,0,0,0,0,0:20:52,Ted Stanton,Thomas Jaworski (PSU)
11/19/2016,2017,1,5017,0:19:27,0,,0,Rutgers University Quidditch,90,Richmond Quidditch,30,90,0,1,0,0,0,0,0:19:27,Austin Pitts,Cam McLeroy (LHU)
11/19/2016,2017,1,5018,0:21:20,0,,0,Maryland Quidditch,190,West Virginia Mountaineers,30,130,1,0,0,0,0,0,0:21:20,Erik Morlock,Louis Consoli
11/19/2016,2017,1,5019,0:18:35,0,,0,The University of North Carolina at Chapel Hill Quidditch,180,Stockton University Ospreys,50,100,1,0,0,0,0,0,0:18:35,Andrew McGregor,Michael Johnson
11/19/2016,2017,1,5020,0:19:18,0,,0,Virginia Quidditch Club,140,Duke University Quidditch,30,80,1,0,0,0,0,0,0:19:18,Chris Coleman,Jacob Knippel (DCQC)
11/19/2016,2017,1,5021,0:24:56,0,,0,Appalachian Apparators Quidditch,170,James Madison University Quidditch,70,70,1,0,0,0,0,0,0:24:56,Stryker Ann Vosteen,Austin Pitts
11/19/2016,2017,1,5022,0:19:49,0,,0,Penn State University Nittany Lions,150,Wizengamot Quidditch at VCU,20,100,1,0,0,0,0,0,0:19:49,Erin Mallory,Tommy Nagle
11/19/2016,2017,1,5023,0:32:42,0,,0,Philadelphia Honey Badgers,170,Richmond Ravens,80,60,1,0,0,0,0,0,0:32:42,Andrew McGregor,Louis Consoli
11/19/2016,2017,1,5024,0:21:02,0,,0,George Mason Club Quidditch,60,The University of North Carolina at Chapel Hill Quidditch,80,10,0,1,0,0,0,0,0:21:02,Austin Pitts,Louis Consoli
11/19/2016,2017,1,5025,0:21:34,0,,0,District of Columbia Quidditch Club,100,Richmond Quidditch,50,20,1,0,0,0,0,0,0:21:34,Andrew Canto,Jorge Villarreal (PHB)
11/19/2016,2017,1,5026,0:22:47,0,,0,The Warriors,130,Virginia Quidditch Club,140,20,0,1,0,0,0,0,0:22:47,Matthew Niederberger,Thomas Jaworski (PSU)
11/19/2016,2017,1,5027,0:28:19,0,,0,Lock Haven University Quidditch,200,West Virginia Mountaineers,90,140,0,1,0,0,0,0,0:28:19,John Bridstrup,Tommy Nagle
11/19/2016,2017,1,5028,0:19:54,0,,0,Richmond Ravens,70,Duke University Quidditch,40,0,1,0,0,0,0,0,0:19:54,Toby March,Jacob Knippel (DCQC)
11/19/2016,2017,1,5029,0:19:00,0,,0,Maryland Quidditch,170,Appalachian Apparators Quidditch,90,50,1,0,0,0,0,0,0:19:00,Erik Morlock,Chris Champitto (DCQC)
11/19/2016,2017,1,5030,0:18:39,0,,0,Rutgers University Quidditch,160,Villanova Community Quidditch,20,110,1,0,0,0,0,0,0:18:39,Alex Amodol,Michael Johnson
11/19/2016,2017,1,5031,0:20:13,0,,0,Wizengamot Quidditch at VCU,120,Stockton University Ospreys,30,60,1,0,0,0,0,0,0:20:13,Andrew McGregor,Josh Moules
11/19/2016,2017,1,5032,0:25:25,0,,0,Maryland Quidditch,180,James Madison University Quidditch,70,80,1,0,0,0,0,0,0:25:25,Ted Stanton,Matthew Cooper (UVA)
11/19/2016,2017,1,5033,0:25:40,0,,0,Philadelphia Honey Badgers,150,Duke University Quidditch,50,70,1,0,0,0,0,0,0:25:40,Stryker Ann Vosteen,Chris Champitto (DCQC)
11/19/2016,2017,1,5034,0:19:50,0,,0,Penn State University Nittany Lions,210,Stockton University Ospreys,10,170,1,0,0,0,0,0,0:19:50,Andrew Canto,Louis Consoli
11/19/2016,2017,1,5035,0:29:23,0,,0,Appalachian Apparators Quidditch,210,Lock Haven University Quidditch,120,60,1,0,0,0,0,0,0:29:23,Andrew Canto,Tommy Nagle
11/19/2016,2017,1,5036,0:18:35,0,,0,The Warriors,160,Richmond Ravens,10,120,1,0,0,0,0,0,0:18:35,Brenden Hutton,Scott Ribinsky (OO)
11/19/2016,2017,1,5037,0:19:15,0,,0,The University of North Carolina at Chapel Hill Quidditch,90,Wizengamot Quidditch at VCU,50,70,0,1,0,0,0,0,0:19:15,Austin Pitts,Matt Mongioi (OO)
11/19/2016,2017,1,5038,0:18:10,0,,0,District of Columbia Quidditch Club,130,Villanova Community Quidditch,40,60,1,0,0,0,0,0,0:18:10,Matthew Niederberger,Michael Johnson
11/19/2016,2017,1,5039,0:18:17,0,,0,Philadelphia Honey Badgers,70,Virginia Quidditch Club,80,20,0,1,0,0,0,0,0:18:17,Dylan Meyer,Louis Consoli
11/19/2016,2017,1,5040,0:30:57,0,,0,West Virginia Mountaineers,80,James Madison University Quidditch,170,-120,1,0,0,0,0,0,0:30:57,Alex Amodol,Scott Ribinsky
11/19/2016,2017,1,5041,0:19:45,0,,0,George Mason Club Quidditch,40,Penn State University Nittany Lions,90,-20,0,1,0,0,0,0,0:19:45,Erin Mallory,Chris Champitto (DCQC)
11/20/2016,2017,1,5042,0:22:15,0,,0,Maryland Quidditch,130,Villanova Community Quidditch,10,90,1,0,0,0,0,0,0:22:15,Toby March,Tommy Nagle
11/20/2016,2017,1,5043,0:27:24,0,,0,District of Columbia Quidditch Club,140,Philadelphia Honey Badgers,60,110,0,1,0,0,0,0,0:27:24,Andrew Canto,Matt Mongioi
11/20/2016,2017,1,5044,0:18:53,0,,0,Penn State University Nittany Lions,60,Richmond Quidditch,70,20,0,1,0,0,0,0,0:18:53,Ricky Nelson,Scott Ribinsky
11/20/2016,2017,1,5045,0:32:58,1,0:05:00,0,The University of North Carolina at Chapel Hill Quidditch,80,Wizengamot Quidditch at VCU,70,-20,1,0,0,0,0,0,0:32:58,Chris Coleman,Ted Stanton
11/20/2016,2017,1,5046,0:20:28,0,,0,Virginia Quidditch Club,120,James Madison University Quidditch,60,90,0,1,0,0,0,0,0:20:28,Andrew Canto,Justin Barnard
11/20/2016,2017,1,5047,0:21:22,0,,0,George Mason Club Quidditch,30,The Warriors,110,-50,0,1,0,0,0,0,0:21:22,Austin Pitts,Tommy Nagle
11/20/2016,2017,1,5048,0:19:54,0,,0,Appalachian Apparators Quidditch,120,Lock Haven University Quidditch,80,70,0,1,0,0,0,0,0:19:54,Ricky Nelson,Jacob Knippel
11/20/2016,2017,1,5049,0:22:24,0,,0,Richmond Ravens,30,Rutgers University Quidditch,130,-70,0,1,0,0,0,0,0:22:24,Matthew Niederberger,Matt Mongioi
11/20/2016,2017,1,5050,0:28:22,0,,0,Villanova Community Quidditch,20,Penn State University Nittany Lions,200,-150,0,1,0,0,0,0,0:28:22,Erin Mallory,Justin Barnard
11/20/2016,2017,1,5051,0:31:41,1,0:04:39,0,Richmond Ravens,150,Philadelphia Honey Badgers,140,-50,1,0,1,0,0,0,0:31:41,Chris Coleman,Matthew Cooper
11/20/2016,2017,1,5052,0:19:57,0,,0,Lock Haven University Quidditch,80,James Madison University Quidditch,110,0,0,1,0,0,0,0,0:19:57,Ricky Nelson,Matt Mongioi
11/20/2016,2017,1,5053,0:22:48,1,0:01:00,0,Wizengamot Quidditch at VCU,100,George Mason Club Quidditch,60,-20,1,0,1,0,0,0,0:22:48,Andrew Canto,Tommy Nagle
11/20/2016,2017,1,5054,0:28:19,0,,0,Maryland Quidditch,100,District of Columbia Quidditch Club,60,10,1,0,0,0,0,0,0:28:19,Andrew Canto,Justin Barnard
11/20/2016,2017,1,5055,0:27:25,0,,0,Appalachian Apparators Quidditch,50,Rutgers University Quidditch,180,-100,0,1,0,0,0,0,0:27:25,Matthew Niederberger,Scott Ribinsky
11/20/2016,2017,1,5056,0:39:53,0,,0,Richmond Quidditch,30,The University of North Carolina at Chapel Hill Quidditch,110,-50,0,1,0,0,0,0,0:39:53,Ricky Nelson,Matt Mongioi
11/20/2016,2017,1,5057,0:18:13,0,,0,Virginia Quidditch Club,30,The Warriors,90,-30,0,1,0,0,0,0,0:18:13,Austin Pitts,Tommy Nagle
11/20/2016,2017,1,5058,0:28:07,0,,0,Penn State University Nittany Lions,90,Richmond Quidditch,30,30,1,0,0,0,0,0,0:28:07,Alex Amodol,Justin Barnard
11/20/2016,2017,1,5059,0:19:11,0,,0,Richmond Ravens,20,Virginia Quidditch Club,120,-70,0,1,0,0,0,0,0:19:11,Grace Weidemann,Brian Davies
11/20/2016,2017,1,5060,0:29:11,0,,0,James Madison University Quidditch,80,Appalachian Apparators Quidditch,110,-60,1,0,0,0,0,0,0:29:11,Toby March,Anthony On
11/20/2016,2017,1,5061,0:30:43,0,,0,Wizengamot Quidditch at VCU,60,District of Columbia Quidditch Club,120,-30,0,1,0,0,0,0,0:30:43,Ricky Nelson,Cameron McLeroy
11/20/2016,2017,1,5062,0:24:50,0,,0,Maryland Quidditch,140,The University of North Carolina at Chapel Hill Quidditch,50,60,1,0,0,0,0,0,0:24:50,Andrew Canto,Matthew Cooper
11/20/2016,2017,1,5063,0:28:21,2,0:05:00,0:02:40,The Warriors,80,Rutgers University Quidditch,70,40,0,1,0,0,0,0,0:28:21,Austin Pitts,Chris Champitto
11/20/2016,2017,1,5064,0:18:25,0,,0,Richmond Quidditch,50,Richmond Ravens,70,10,0,1,0,0,0,0,0:18:25,Dylan Meyer,Tommy Nagle
11/20/2016,2017,1,5065,0:19:45,0,,0,James Madison University Quidditch,70,Wizengamot Quidditch at VCU,100,0,0,1,0,0,0,0,0:19:45,Austin Pitts,Justin Barnard
11/20/2016,2017,1,5066,0:26:12,0,,0,Richmond Ravens,140,Wizengamot Quidditch at VCU,110,0,1,0,0,0,0,0,0:26:12,Andrew Canto,Ricky Nelson
11/20/2016,2017,1,5067,0:21:21,0,,0,Maryland Quidditch,110,The Warriors,70,10,1,0,0,0,0,0,0:21:21,Austin Pitts,Ricky Nelson
12/3/2016,2017,0,5068,0:28:13,1,0:00:56,0,University of Texas at San Antonio,130,Texas A&M Quidditch,100,-30,1,0,1,0,0,0,0:28:13,Zachary Doty,Nick Porter
12/3/2016,2017,0,5069,0:19:32,0,,0,Lone Star Quidditch Club,60,Texas Quidditch,90,0,0,1,0,0,0,0,0:19:32,Chris Choquette,David Keim
12/3/2016,2017,0,5070,0:20:33,0,,0,University of Texas at San Antonio,40,Texas Quidditch,100,-30,0,1,0,0,0,0,0:20:33,Johnathon Ruland,Dilan Freeman
12/3/2016,2017,0,5071,0:20:45,0,,0,Texas Cavalry,90,Lone Star Quidditch Club,60,0,1,0,0,0,0,0,0:20:45,Chris Choquette,Logan Nelson
12/3/2016,2017,0,5072,0:23:52,0,,0,Lone Star Quidditch Club,130,Austin Quidditch,30,70,1,0,0,0,0,0,0:23:52,Chris Choquette,Freddie Salinas
12/3/2016,2017,0,5073,0:19:03,0,,0,Texas A&M Quidditch,110,Texas Quidditch,60,20,1,0,0,0,0,0,0:19:03,Tyrell Williams,Dilan Freeman
12/3/2016,2017,0,5074,0:37:26,0,,0,Texas Cavalry,200,Texas Quidditch,160,10,1,0,0,0,0,0,0:37:26,Jonathon Ruland,Dilan Freeman
12/3/2016,2017,0,5075,0:24:36,0,,0,Austin Quidditch,80,University of Texas at San Antonio,130,-80,1,0,0,0,0,0,0:24:36,Chris Choquette,Logan Zahn
12/3/2016,2017,0,5076,0:20:54,0,,0,Austin Quidditch,30,Texas Cavalry,170,-170,1,0,0,0,0,0,0:20:54,Sean Fry,Dilan Freeman
12/3/2016,2017,0,5077,0:27:30,1,0:04:29,0,Texas A&M Quidditch,180,Lone Star Quidditch Club,160,-40,1,0,1,0,0,0,0:27:30,Augustine Monroe,Joey Castellano
12/3/2016,2017,0,5078,0:24:15,1,0:03:14,0,Texas Cavalry,130,Texas A&M Quidditch,70,60,0,1,1,0,0,0,0:24:15,Zachary Doty,Logan Nelson
12/3/2016,2017,0,5079,0:27:07,0,,0,Texas A&M Quidditch,240,Austin Quidditch,60,150,1,0,0,0,0,0,0:27:07,Jonathon Ruland,Joey Castellano
12/3/2016,2017,0,5080,0:18:16,0,,0,Texas Tech Quidditch,70,Texas Quidditch,90,10,0,1,0,0,0,0,0:18:16,Tyrell Williams,Freddie Salinas
12/3/2016,2017,0,5081,0:18:28,0,,0,Texas Tech Quidditch,60,Texas Cavalry,140,-50,0,1,0,0,0,0,0:18:28,Chris Choquette,David Keim
12/3/2016,2017,0,5082,0:18:15,0,,0,Texas Tech Quidditch,110,Austin Quidditch,40,40,1,0,0,0,0,0,0:18:15,Chris Choquette,Freddie Salinas
12/3/2016,2017,0,5083,0:23:08,1,0:03:23,0,University of Texas at San Antonio,150,Texas Tech Quidditch,80,70,0,1,1,0,0,0,0:23:08,Zachary Doty,Logan Zahn
12/3/2016,2017,0,5084,0:28:31,0,,0,Lone Star Quidditch Club,180,Texas Tech Quidditch,90,60,1,0,0,0,0,0,0:28:31,Augustine Monroe,Logan Zahn
12/3/2016,2017,0,5085,0:27:30,0,,0,University of Texas at San Antonio,120,Austin Quidditch,30,60,1,0,0,0,0,0,0:27:30,Chris Choquette,Freddie Salinas
12/3/2016,2017,0,5086,0:24:51,0,,0,Provo Quidditch,90,Cal Quidditch,210,-90,0,1,0,0,0,0,0:24:51,Martin Pyne,Sean Booker
12/3/2016,2017,0,5087,0:22:40,0,,0,The Long Beach Funky Quaffles,110,California Dobbys,40,40,1,0,0,0,0,0,0:22:40,Johnathan Sadler,Willis Miles
12/3/2016,2017,0,5088,0:20:23,0,,0,California Dobbys,20,Rain City Raptors,140,-90,0,1,0,0,0,0,0:20:23,Jonathan Sadler,Anthony Hawkins
12/3/2016,2017,0,5089,0:20:13,0,,0,Silicon Valley Vipers,60,The Long Beach Funky Quaffles,110,-20,0,1,0,0,0,0,0:20:13,Martin Pyne,Sean Booker
12/3/2016,2017,0,5090,0:25:02,0,,0,Silicon Valley Skrewts,140,Provo Quidditch,80,90,0,1,0,0,0,0,0:25:02,Christopher Dewing,Sean Booker
12/3/2016,2017,0,5091,0:21:52,0,,0,Silicon Valley Skrewts,60,California Dobbys,40,50,0,1,0,0,0,0,0:21:52,Jonathan Sadler,Dan Marovich
12/3/2016,2017,0,5092,0:18:31,0,,0,Rain City Raptors,80,Silicon Valley Skrewts,70,-20,1,0,0,0,0,0,0:18:31,Jonathan Sadler,Sean Booker
12/3/2016,2017,0,5093,0:19:05,0,,0,California Dobbys,120,Provo Quidditch,50,40,1,0,0,0,0,0,0:19:05,Ra Hopkins,Willis Miles
12/3/2016,2017,0,5094,0:20:41,0,,0,Provo Quidditch,10,Silicon Valley Vipers,160,-120,0,1,0,0,0,0,0:20:41,Martin Pyne,TJ J'Hanlon
12/3/2016,2017,0,5095,0:19:09,0,,0,Cal Quidditch,110,Rain City Raptors,50,30,1,0,0,0,0,0,0:19:09,Ra Hopkins,John Guardado
12/3/2016,2017,0,5096,0:31:23,0,,0,The Long Beach Funky Quaffles,40,Cal Quidditch,150,-80,0,1,0,0,0,0,0:31:23,Christopher Dewing,Hugo Quiroz
12/3/2016,2017,0,5097,0:18:59,0,,0,Silicon Valley Skrewts,80,The Long Beach Funky Quaffles,110,0,0,1,0,0,0,0,0:18:59,Christopher Dewing,Ryan Brown
12/3/2016,2017,0,5098,0:21:41,0,,0,Silicon Valley Vipers,100,Cal Quidditch,150,-20,0,1,0,0,0,0,0:21:41,Martin Pyne,Shea Hillinger
12/3/2016,2017,0,5099,0:22:55,1,0:03:06,0,Rain City Raptors,110,Silicon Valley Vipers,160,-50,1,0,0,1,0,0,0:22:55,Ra Hopkins,John Guardado
12/3/2016,2017,0,5100,0:30:28,0,,0,Louisiana State University,150,San Marcos Sharknados,210,-30,0,1,0,0,0,0,0:30:28,Jackson Johnson,A
12/3/2016,2017,0,5101,0:19:18,0,,0,Tulane University,80,San Marcos Sharknados,70,-20,1,0,0,0,0,0,0:19:18,Leif Montgomery,Tim Nguyen
12/3/2016,2017,0,5102,0:22:00,0,,0,Los Angeles Gambits,130,Gulf Coast Gumbeaux,110,-10,1,0,0,0,0,0,0:22:00,Jackson Johnson,Etefia Umana
12/3/2016,2017,0,5103,0:18:56,0,,0,Texas State University - San Marcos,80,Los Angeles Gambits,100,10,0,1,0,0,0,0,0:18:56,Nik Jablonski,Kyle Carpenter
12/3/2016,2017,0,5104,0:20:16,0,,0,Texas State University - San Marcos,60,Gulf Coast Gumbeaux,110,-20,0,1,0,0,0,0,0:20:16,Kelby Brooks,Justin Shimazu
12/3/2016,2017,0,5105,0:18:51,0,,0,Lumberjack Quidditch,70,University of Southern Mississippi,80,20,0,1,0,0,0,0,0:18:51,Brian Nackasha,A
12/3/2016,2017,0,5106,0:27:58,0,,0,University of Southern Mississippi,150,Houston Cosmos Quidditch Club,90,30,1,0,0,0,0,0,0:27:58,Brian Nackasha,Tim Nguyen
12/3/2016,2017,0,5107,0:22:00,0,,0,Tulane University,150,Houston Cosmos Quidditch Club,80,40,1,0,0,0,0,0,0:22:00,Brian Nackasha,Jakob Schekman
12/3/2016,2017,0,5108,0:26:37,0,,0,Houston Cosmos Quidditch Club,110,Lumberjack Quidditch,90,-10,1,0,0,0,0,0,0:26:37,Brian Nackasha,A
12/3/2016,2017,0,5109,0:20:05,0,,0,Texas State University - San Marcos,70,Los Angeles Gambits,120,-20,0,1,0,0,0,0,0:20:05,Joshua Mansfield,Todd Mathieu
12/3/2016,2017,0,5110,0:23:32,0,,0,Gulf Coast Gumbeaux,220,Lumberjack Quidditch,50,140,1,0,0,0,0,0,0:23:32,Brian Nackasha,Clayton Carlisle
12/3/2016,2017,0,5111,0:18:38,0,,0,Texas State University - San Marcos,160,Houston Cosmos Quidditch Club,30,100,1,0,0,0,0,0,0:18:38,Kelby Brooks,A
12/3/2016,2017,0,5112,0:22:27,0,,0,Lumberjack Quidditch,90,Houston Cosmos Quidditch Club,130,-10,0,1,0,0,0,0,0:22:27,Brian Nackashaa,A
12/3/2016,2017,0,5113,0:20:34,0,,0,San Marcos Sharknados,30,Los Angeles Gambits,210,-150,0,1,0,0,0,0,0:20:34,Joshua Mansfield,Adam Wolf
12/3/2016,2017,0,5114,0:22:00,0,,0,Gulf Coast Gumbeaux,60,Texas State University - San Marcos,170,-80,0,1,0,0,0,0,0:22:00,Kelby Brooks,Todd Mathieu
12/3/2016,2017,0,5115,0:22:41,0,,0,Tulane University,60,San Marcos Sharknados,100,-10,0,1,0,0,0,0,0:22:41,Jackson Johnson,Etefia Umana
12/3/2016,2017,0,5116,0:00:00,0,,0,Tulane University,150,Louisiana State University,0,120,1,0,0,0,0,0,0:00:00,Joshua Mansfield,A
1/14/2017,2017,0,5117,0:00:00,0,,0,Carolina Heat Quidditch Club,210,College of Charleston Quidditch,50,130,1,0,0,0,0,0,0:00:00,,
1/14/2017,2017,0,5118,1:00:00,0,,0,Carolina Heat Quidditch Club,140,College of Charleston Quidditch,40,70,1,0,0,0,0,0,1:00:00,,
1/14/2017,2017,0,5119,0:24:13,0,,,California Dobbys,60,Crimson Elite,120,-90,1,0,0,0,0,0,0:24:13,Martin Pyne,David Saltzman
1/14/2017,2017,0,5120,0:29:21,2,0:05:00,0:00:17,The Fighting Farmers of Arizona,130,Silicon Valley Skrewts,120,-20,1,0,0,0,0,0,0:29:21,Chris Seto,Sean Booker
1/14/2017,2017,0,5121,0:19:33,0,,,Utah State Quidditch Club,50,The Lost Boys,110,-30,0,1,0,0,0,0,0:19:33,Chris Lock,Dan howland
1/14/2017,2017,0,5122,0:18:40,0,,,California Dobbys,10,Los Angeles Gambits,160,-120,0,1,0,0,0,0,0:18:40,Chris Seto,Nathan Liou
1/14/2017,2017,0,5123,0:30:02,0,,,Utah State Quidditch Club,140,Silicon Valley Skrewts,50,60,1,0,0,0,0,0,0:30:02,Chris Lock,Kyle Sheppod
1/14/2017,2017,0,5124,0:20:12,0,,,Los Angeles Gambits,90,Crimson Elite,50,70,0,1,0,0,0,0,0:20:12,Martin Pyne,David Saltzman
1/14/2017,2017,0,5125,0:21:30,0,,,The Fighting Farmers of Arizona,10,The Lost Boys,120,-80,0,1,0,0,0,0,0:21:30,Alex Sheer,Nathan Liou
1/14/2017,2017,0,5126,0:28:37,0,,,Utah State Quidditch Club,150,California Dobbys,110,70,0,1,0,0,0,0,0:28:37,Ra Hopkins,Martin Pyne
1/14/2017,2017,0,5127,0:21:19,0,,,Crimson Elite,90,The Fighting Farmers of Arizona,40,20,1,0,0,0,0,0,0:21:19,Alex Sheer,Cameron Vom Baur
1/14/2017,2017,0,5128,0:22:31,0,,,Los Angeles Gambits,110,The Lost Boys,80,0,1,0,0,0,0,0,0:22:31,Chris Lock,David Saltzman
1/21/2017,2017,0,5129,0:22:50,0,,,The University of North Carolina at Chapel Hill Quidditch,150,College of Charleston Quidditch,60,60,1,0,0,0,0,0,0:22:50,Andrew McGregor,Joseph Phillips
1/21/2017,2017,0,5130,0:23:22,0,,,College of Charleston Quidditch,120,Appalachian Apparators Quidditch,90,0,1,0,0,0,0,0,0:23:22,Andrew McGregor,Zach Grigorian
1/21/2017,2017,0,5131,0:24:37,0,,,The University of North Carolina at Chapel Hill Quidditch,110,The Southern Storm,80,60,0,1,0,0,0,0,0:24:37,Jonathan Ingalls,Joseph Phillips
1/21/2017,2017,0,5132,0:18:34,0,,,University of Miami,130,Flying Panthers Quidditch Club,20,80,1,0,0,0,0,0,0:18:34,Brian Nackasha,Steven Zhao
1/21/2017,2017,0,5133,0:23:29,0,,,Flying Panthers Quidditch Club,160,Nearly Headless Knights Quidditch,130,60,0,1,0,0,0,0,0:23:29,Jacob Baldwin,Steven Zhao
1/21/2017,2017,0,5134,0:21:21,0,,,Florida State University,60,Gainesville Siege,100,-10,0,1,0,0,0,0,0:21:21,Sean Pagoada,Kenny Stowe
1/21/2017,2017,0,5135,0:22:27,0,,,Nearly Headless Knights Quidditch,0,University of Miami,180,-150,0,1,0,0,0,0,0:22:27,Zakoske,S. Pagoada
1/21/2017,2017,0,5136,0:18:42,0,,,Florida State University,20,Florida's Finest,160,-110,0,1,0,0,0,0,0:18:42,Brian NAckasha,Dion Byrd
1/21/2017,2017,0,5137,0:18:42,0,,,Gainesville Siege,170,Nearly Headless Knights Quidditch,10,130,1,0,0,0,0,0,0:18:42,Jacob Baldwin,Stowe
1/21/2017,2017,0,5138,0:19:54,0,,,Florida State University,40,Florida's Finest,190,-120,0,1,0,0,0,0,0:19:54,Lamrouex,Dion Byrd
1/21/2017,2017,0,5139,0:30:43,0,,,Gainesville Siege,170,University of Miami,90,50,1,0,0,0,0,0,0:30:43,Pagoada,Steven Paisley
1/21/2017,2017,0,5140,0:22:19,0,,,Florida's Finest,100,Gainesville Siege,50,80,0,1,0,0,0,0,0:22:19,Baldwin,Zhao
1/21/2017,2017,0,5141,0:26:56,0,,,Gainesville Siege,60,Florida's Finest,150,-60,0,1,0,0,0,0,0:26:56,Baldwin,Zhao
1/21/2017,2017,0,5142,0:25:20,0,,,Texas Cavalry,180,SHSU Quidditch,10,140,1,0,0,0,0,0,0:25:20,Richard Crumrine,Gabe Garcez
1/21/2017,2017,0,5143,0:18:43,0,,,Texas Cavalry,190,North Texas Firebolts,40,120,1,0,0,0,0,0,0:18:43,Richard Crumrine,Sean Church
1/21/2017,2017,0,5144,0:21:20,0,,,North Texas Firebolts,10,Baylor University,120,-80,0,1,0,0,0,0,0:21:20,Tyrell Williams,Richard Crumrine
1/21/2017,2017,0,5145,0:18:30,0,,,SHSU Quidditch,120,Baylor University,60,30,1,0,0,0,0,0,0:18:30,Tyrell Williams,Clayton Carlisle
1/21/2017,2017,0,5146,0:21:01,0,,,Texas Cavalry,160,Tribe,10,120,1,0,0,0,0,0,0:21:01,Thomas Goaley,Sean Church
1/21/2017,2017,0,5147,0:18:32,0,,,SHSU Quidditch,130,North Texas Firebolts,50,50,1,0,0,0,0,0,0:18:32,Tyrell Williams,Clayton Carlisle
1/21/2017,2017,0,5148,0:19:34,0,,,SHSU Quidditch,120,Baylor University,30,60,1,0,0,0,0,0,0:19:34,Jonathon Ruland,Clayton Carlisle
1/21/2017,2017,0,5149,0:18:56,0,,,Bowling Green State University,120,Lake Erie Elite,90,0,1,0,0,0,0,0,0:18:56,Tyler Walker,Jaxon Matheny
1/21/2017,2017,0,5150,0:23:46,0,,,Grand Valley Quidditch,90,Illinois State University Firebirds,100,20,0,1,0,0,0,0,0:23:46,Tyler Walker,Matt oppenlander
1/21/2017,2017,0,5151,0:21:45,0,,,Michigan State Quidditch,30,Bowling Green State University,180,-180,1,0,0,0,0,0,0:21:45,Tyler Walker,Jaxon Matheny
1/21/2017,2017,0,5152,0:22:37,0,,,Illinois State University Firebirds,70,Lake Erie Elite,200,-160,1,0,0,0,0,0,0:22:37,Tyler Walker,hisham Abad
1/21/2017,2017,0,5153,0:23:57,0,,,Michigan State Quidditch,40,Lake Erie Elite,190,-120,0,1,0,0,0,0,0:23:57,Tyler Walker,Jaxon Matheny
1/21/2017,2017,0,5154,0:18:21,0,,,Grand Valley Quidditch,40,Bowling Green State University,170,-100,0,1,0,0,0,0,0:18:21,Tyler Walker,eric corey
1/21/2017,2017,0,5155,0:24:26,0,,,Michigan State Quidditch,70,Illinois State University Firebirds,120,-20,0,1,0,0,0,0,0:24:26,dan daugherty,hisham Abad
1/21/2017,2017,0,5156,0:20:42,0,,,Lake Erie Elite,190,Grand Valley Quidditch,30,130,1,0,0,0,0,0,0:20:42,Jeremy Hoffman (Dan D),eric corey
1/21/2017,2017,0,5157,0:21:53,0,,,Bowling Green State University,190,Illinois State University Firebirds,10,150,1,0,0,0,0,0,0:21:53,Tyler Walker,Matt Oppenlander
1/21/2017,2017,0,5158,0:31:42,0,,,Grand Valley Quidditch,200,Michigan State Quidditch,110,60,1,0,0,0,0,0,0:31:42,Tyler Walker,hisham Abad
1/28/2017,2017,0,5159,0:22:13,0,,,Emerald City Admirals,60,Rain City Raptors,120,-90,1,0,0,0,0,0,0:22:13,Megan Boice,Abe Nurkiewicz
1/28/2017,2017,0,5160,0:18:57,0,,,Rain City Raptors,80,Western Washington Wyverns,90,20,0,1,0,0,0,0,0:18:57,Nicholar Ryder,Jared Martin
1/28/2017,2017,0,5161,0:20:36,0,,,Western Washington Wyverns,100,Emerald City Admirals,60,70,0,1,0,0,0,0,0:20:36,Mitch Hatfield,Jared Martin
1/28/2017,2017,0,5162,0:23:02,0,,,University of California Los Angeles,220,University of Southern California,30,160,1,0,0,0,0,0,0:23:02,Chris Seto,Jamie Luby
1/28/2017,2017,0,5163,0:24:03,0,,,Wizards of Westwood,40,The Long Beach Funky Quaffles,100,-30,0,1,0,0,0,0,0:24:03,Alex Scheer,Cullen Casey
