"","team.name","team.age","elo","elo.seasonstart","team.provelo","X9.20.2014","X9.21.2014","X9.27.2014","X10.4.2014","X10.5.2014","X10.11.2014","X10.18.2014","X10.19.2014","X10.25.2014","X10.26.2014","X11.1.2014","X11.2.2014","X11.3.2014","X11.8.2014","X11.9.2014","X11.15.2014","X11.16.2014","X11.22.2014","X12.6.2014","X1.11.2015","X1.17.2015","X1.18.2015","X1.24.2015","X1.31.2015","X2.7.2015","X2.14.2015","X2.15.2015","X2.21.2015","X2.22.2015","X2.28.2015","X3.1.2015","X3.7.2015","X3.14.2015","X3.21.2015","X3.22.2015","X3.23.2015","X3.28.2015","X4.11.2015","X4.12.2015","X4.25.2015"
"74","Osos De Muerte",2014,1487.77181880938,1286.34217269887,10541.0037230554,1286.34217269887,1286.34217269887,1286.34217269887,1286.34217269887,1286.34217269887,1217.86783630577,1217.86783630577,1217.86783630577,1342.04810703541,1342.04810703541,1342.04810703541,1342.04810703541,1342.04810703541,1342.04810703541,1342.04810703541,1367.48071505167,1325.04697180009,1325.04697180009,1325.04697180009,1325.04697180009,1325.04697180009,1325.04697180009,1446.16519652119,1446.16519652119,1446.16519652119,1446.16519652119,1446.16519652119,1517.17814855144,1521.91612999154,1521.91612999154,1521.91612999154,1521.91612999154,1521.91612999154,1458.17491476479,1458.17491476479,1458.17491476479,1458.17491476479,1457.64596761488,1487.77181880938,1487.77181880938
"75","University of Texas at San Antonio",2014,1622.96645683937,1617.0928529634,14505.0588206411,1617.0928529634,1617.0928529634,1617.0928529634,1617.0928529634,1617.0928529634,1599.43913612639,1599.43913612639,1599.43913612639,1599.43913612639,1599.43913612639,1599.43913612639,1599.43913612639,1599.43913612639,1599.43913612639,1599.43913612639,1543.09195385635,1581.78853529981,1581.78853529981,1581.78853529981,1581.78853529981,1581.78853529981,1581.78853529981,1648.6453134543,1648.6453134543,1675.71198727215,1675.71198727215,1675.71198727215,1693.03366272889,1670.51720620739,1670.51720620739,1670.51720620739,1670.51720620739,1670.51720620739,1670.51720620739,1670.51720620739,1670.51720620739,1670.51720620739,1581.51854086179,1622.96645683937,1622.96645683937
"76","San Marcos Sharknados",2014,1279.48690624418,1287.71576570313,9755.20873513627,1287.71576570313,1287.71576570313,1287.71576570313,1287.71576570313,1287.71576570313,1211.10745234208,1211.10745234208,1211.10745234208,1176.70583253031,1176.70583253031,1176.70583253031,1176.70583253031,1176.70583253031,1176.70583253031,1176.70583253031,1277.55244379625,1262.34036982896,1262.34036982896,1262.34036982896,1262.34036982896,1262.34036982896,1262.34036982896,1262.34036982896,1262.34036982896,1230.23760633258,1230.23760633258,1230.23760633258,1205.26495107027,1120.0661922426,1120.0661922426,1120.0661922426,1120.0661922426,1120.0661922426,1279.48690624418,1279.48690624418,1279.48690624418,1279.48690624418,1279.48690624418,1279.48690624418,1279.48690624418
"77","Clone Star Quidditch Club",2015,1486.18854161236,1500,9099.17677506928,1500,1500,1500,1500,1500,1206.83982695829,1206.83982695829,1206.83982695829,1206.83982695829,1206.83982695829,1206.83982695829,1206.83982695829,1206.83982695829,1206.83982695829,1206.83982695829,1299.88239643847,1298.06237266778,1298.06237266778,1298.06237266778,1298.06237266778,1298.06237266778,1298.06237266778,1298.06237266778,1298.06237266778,1291.54500281384,1291.54500281384,1291.54500281384,1325.27107573756,1387.89303827398,1387.89303827398,1387.89303827398,1387.89303827398,1387.89303827398,1387.89303827398,1387.89303827398,1387.89303827398,1387.89303827398,1436.22131202366,1486.18854161236,1486.18854161236
"78","Spartan Spitfires",2015,1353.78824434082,1500,10830.3059547265,1500,1500,1500,1500,1500,1418.50218181956,1418.50218181956,1418.50218181956,1418.50218181956,1418.50218181956,1418.50218181956,1418.50218181956,1418.50218181956,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082,1353.78824434082
"79","Baylor University",2014,2010.04206881673,1809.61596839345,10639.6581165928,1809.61596839345,1809.61596839345,1809.61596839345,1809.61596839345,1809.61596839345,1856.61319640805,1856.61319640805,1856.61319640805,1875.27438164938,1875.27438164938,1875.27438164938,1875.27438164938,1875.27438164938,1875.27438164938,1875.27438164938,1866.36986918957,1869.96132751489,1869.96132751489,1869.96132751489,1869.96132751489,1869.96132751489,1869.96132751489,1923.30943431073,1923.30943431073,1923.30943431073,1923.30943431073,1923.30943431073,1957.90754440191,2059.70817613143,2059.70817613143,2059.70817613143,2059.70817613143,2059.70817613143,2059.70817613143,2059.70817613143,2059.70817613143,2059.70817613143,2090.85540796933,2010.04206881673,2010.04206881673
"80","Lone Star Quidditch Club",2014,2260.84240518483,1870.8988790272,14057.7847866228,1870.8988790272,1870.8988790272,1870.8988790272,1870.8988790272,1870.8988790272,1926.16520215352,1926.16520215352,1926.16520215352,2040.62405344811,2040.62405344811,2040.62405344811,2040.62405344811,2040.62405344811,2040.62405344811,2040.62405344811,2094.70096587531,2171.13651504241,2171.13651504241,2171.13651504241,2171.13651504241,2171.13651504241,2171.13651504241,2171.13651504241,2171.13651504241,2155.12225091817,2155.12225091817,2155.12225091817,2164.63286293991,2228.56261607209,2228.56261607209,2228.56261607209,2228.56261607209,2228.56261607209,2228.56261607209,2228.56261607209,2228.56261607209,2228.56261607209,2198.97803361485,2260.84240518483,2260.84240518483
"81","Loyola University Chicago",2014,1046.61171599576,1287.23557682246,10060.8008633514,1287.23557682246,1287.23557682246,1287.23557682246,1287.23557682246,1287.23557682246,1287.23557682246,1196.21839257178,1120.2046937805,1120.2046937805,1120.2046937805,1120.2046937805,1120.2046937805,1120.2046937805,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576,1046.61171599576
"82","University of South Carolina",2014,1216.08487708497,1284.56378802737,10893.1711600181,1284.56378802737,1284.56378802737,1284.56378802737,1284.56378802737,1284.56378802737,1284.56378802737,1433.13363223907,1433.13363223907,1433.13363223907,1433.13363223907,1433.13363223907,1433.13363223907,1433.13363223907,1433.13363223907,1433.13363223907,1433.13363223907,1433.13363223907,1433.13363223907,1433.13363223907,1433.13363223907,1433.13363223907,1433.13363223907,1325.76876462939,1325.76876462939,1325.76876462939,1325.76876462939,1325.76876462939,1325.76876462939,1325.76876462939,1397.13480629112,1407.12480239642,1407.12480239642,1407.12480239642,1407.12480239642,1407.12480239642,1407.12480239642,1324.76637490224,1238.00269058405,1216.08487708497,1216.08487708497
"83","Purdue Intercollegiate Quidditch Club",2014,1385.51405339064,1399.88897311578,8799.22124349052,1399.88897311578,1399.88897311578,1399.88897311578,1339.1553343137,1339.1553343137,1339.1553343137,1324.87812929137,1411.69086080769,1411.69086080769,1411.69086080769,1411.69086080769,1411.69086080769,1411.69086080769,1470.7829513788,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1496.13293370847,1385.51405339064,1385.51405339064,1385.51405339064,1385.51405339064
"84","Hopkins Hallows",2014,1388.97310414654,1559.68108598282,9322.53762928441,1559.68108598282,1559.68108598282,1559.68108598282,1559.68108598282,1559.68108598282,1559.68108598282,1618.13309447463,1618.13309447463,1618.13309447463,1618.13309447463,1531.05285222644,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654,1388.97310414654
"85","District of Columbia Quidditch Club",2015,1587.91683479967,1500,10914.8094714313,1500,1500,1486.20432805227,1486.20432805227,1486.20432805227,1486.20432805227,1559.25849591875,1559.25849591875,1559.25849591875,1559.25849591875,1572.99751975449,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1559.78549387208,1597.3611595029,1597.3611595029,1597.3611595029,1597.3611595029,1626.28472687231,1587.91683479967,1587.91683479967
"86","University of North Texas",2014,1083.2100174487,1370.83311482501,5261.90351328574,1370.83311482501,1370.83311482501,1370.83311482501,1370.83311482501,1370.83311482501,1370.83311482501,1352.29915054601,1352.29915054601,1352.29915054601,1352.29915054601,1352.29915054601,1352.29915054601,1352.29915054601,1352.29915054601,1352.29915054601,1352.29915054601,1352.29915054601,1352.29915054601,1352.29915054601,1352.29915054601,1352.29915054601,1352.29915054601,1237.06591064167,1237.06591064167,1237.06591064167,1237.06591064167,1237.06591064167,1181.46593547698,1181.46593547698,1181.46593547698,1181.46593547698,1181.46593547698,1181.46593547698,1083.2100174487,1083.2100174487,1083.2100174487,1083.2100174487,1083.2100174487,1083.2100174487,1083.2100174487
"87","Oklahoma Quidditch",2015,1207.28765100825,1500,4829.15060403302,1500,1500,1500,1500,1500,1500,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825,1207.28765100825
"88","UAFS Lions Quidditch",2014,1108.558801245,1499.42651320907,14991.8073315581,1499.42651320907,1499.42651320907,1499.42651320907,1499.42651320907,1499.42651320907,1499.42651320907,1241.42425575186,1241.42425575186,1241.42425575186,1241.42425575186,1241.42425575186,1241.42425575186,1241.42425575186,1241.42425575186,1241.42425575186,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245,1108.558801245
"89","RPI Quidditch",2014,1770.69099646237,1509.65888039269,10254.0739097663,1509.65888039269,1509.65888039269,1509.65888039269,1509.65888039269,1509.65888039269,1509.65888039269,1614.78209070303,1614.78209070303,1614.78209070303,1614.78209070303,1632.57739618388,1632.57739618388,1700.9906247491,1700.9906247491,1700.9906247491,1759.9173180554,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1724.06998637832,1740.70882341645,1760.91152637539,1770.69099646237,1770.69099646237
"90","Duke University Quidditch",2014,1224.01417580625,1453.52535374015,12902.4688338019,1453.52535374015,1453.52535374015,1453.52535374015,1453.52535374015,1453.52535374015,1453.52535374015,1349.42429197918,1349.42429197918,1349.42429197918,1349.42429197918,1265.06981354221,1260.205071954,1260.205071954,1260.205071954,1260.205071954,1260.205071954,1260.205071954,1260.205071954,1260.205071954,1260.205071954,1260.205071954,1260.205071954,1260.205071954,1260.205071954,1248.97649901938,1248.97649901938,1248.97649901938,1248.97649901938,1248.97649901938,1224.01417580625,1224.01417580625,1224.01417580625,1224.01417580625,1224.01417580625,1224.01417580625,1224.01417580625,1224.01417580625,1224.01417580625,1224.01417580625,1224.01417580625
"91","Tennessee Tech Quidditch",2014,1691.04087882188,1658.94732180295,11289.7048818543,1658.94732180295,1658.94732180295,1658.94732180295,1569.74464959528,1569.74464959528,1569.74464959528,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1621.90944961271,1566.30225133948,1577.50630274204,1577.50630274204,1577.50630274204,1577.50630274204,1577.50630274204,1577.50630274204,1577.50630274204,1699.47655204377,1691.04087882188,1691.04087882188
"92","University of Massachusetts Amherst",2014,1511.77608566442,1371.9393927559,9955.47847818791,1371.9393927559,1371.9393927559,1371.9393927559,1371.9393927559,1371.9393927559,1371.9393927559,1371.9393927559,1534.48163194488,1534.48163194488,1534.48163194488,1534.48163194488,1534.48163194488,1534.48163194488,1534.48163194488,1534.48163194488,1564.17922484232,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442,1511.77608566442
"93","Macaulay Honors College Marauders",2014,1427.9151764589,1546.93213648487,10647.5837487392,1546.93213648487,1546.93213648487,1546.93213648487,1546.93213648487,1546.93213648487,1480.23718606485,1480.23718606485,1532.21975348983,1532.21975348983,1532.21975348983,1532.21975348983,1532.21975348983,1532.21975348983,1532.21975348983,1532.21975348983,1518.09556061947,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1525.75860092222,1383.57523168306,1427.9151764589,1427.9151764589
"94","New York Badassilisks",2014,1088.20489064058,1311.56892858614,10088.8097677656,1311.56892858614,1311.56892858614,1311.56892858614,1311.56892858614,1311.56892858614,1311.56892858614,1311.56892858614,1220.30406372202,1220.30406372202,1220.30406372202,1220.30406372202,1220.30406372202,1191.32226297755,1191.32226297755,1191.32226297755,1130.45118372407,1051.62670102241,1051.62670102241,1051.62670102241,1051.62670102241,1051.62670102241,1051.62670102241,1051.62670102241,1051.62670102241,1051.62670102241,1051.62670102241,1051.62670102241,1042.07256889024,1042.07256889024,1042.07256889024,1042.07256889024,1042.07256889024,1042.07256889024,1042.07256889024,1042.07256889024,1042.07256889024,1088.20489064058,1088.20489064058,1088.20489064058,1088.20489064058
"95","University of Miami",2014,1719.78661216166,1697.17173683593,11821.5609770914,1697.17173683593,1697.17173683593,1697.17173683593,1660.04477483941,1660.04477483941,1660.04477483941,1660.04477483941,1660.04477483941,1581.14338435348,1581.14338435348,1581.14338435348,1581.14338435348,1581.14338435348,1581.14338435348,1581.14338435348,1581.14338435348,1581.14338435348,1581.14338435348,1611.38777090687,1611.38777090687,1671.87871040407,1793.20355304006,1793.20355304006,1793.20355304006,1793.20355304006,1793.20355304006,1793.20355304006,1793.20355304006,1793.20355304006,1825.57516032266,1791.50869372348,1791.50869372348,1791.50869372348,1791.50869372348,1791.50869372348,1791.50869372348,1791.50869372348,1739.63496787763,1719.78661216166,1719.78661216166
"96","Texas Quidditch",2014,2336.71548270825,1922.23573774456,12045.1028797728,1922.23573774456,1922.23573774456,1922.23573774456,1922.23573774456,1922.23573774456,1922.23573774456,1922.23573774456,1922.23573774456,2020.55733473153,2020.55733473153,2020.55733473153,2020.55733473153,2020.55733473153,2020.55733473153,2020.55733473153,2052.42931758516,2045.18479720697,2045.18479720697,2045.18479720697,2045.18479720697,2045.18479720697,2045.18479720697,2045.18479720697,2045.18479720697,2120.44292173201,2120.44292173201,2120.44292173201,2126.21049831516,2044.85077786542,2044.85077786542,2044.85077786542,2044.85077786542,2044.85077786542,2044.85077786542,2044.85077786542,2044.85077786542,2044.85077786542,2153.84712549189,2336.71548270825,2336.71548270825
"97","Texas Tech Quidditch",2014,1588.80127929582,1429.27570397243,11791.9323641167,1429.27570397243,1429.27570397243,1429.27570397243,1429.27570397243,1429.27570397243,1429.27570397243,1429.27570397243,1429.27570397243,1523.92076898163,1523.92076898163,1523.92076898163,1523.92076898163,1523.92076898163,1523.92076898163,1523.92076898163,1523.92076898163,1523.92076898163,1523.92076898163,1523.92076898163,1523.92076898163,1523.92076898163,1523.92076898163,1511.50566405339,1511.50566405339,1511.50566405339,1511.50566405339,1511.50566405339,1538.12715817109,1610.27176983159,1610.27176983159,1610.27176983159,1610.27176983159,1610.27176983159,1630.6171361504,1630.6171361504,1630.6171361504,1630.6171361504,1629.90727338755,1588.80127929582,1588.80127929582
"98","Utah State Quidditch Club",2015,1366.57923539837,1500,11288.1580482259,1500,1500,1500,1500,1500,1500,1500,1500,1397.84833843377,1397.84833843377,1397.84833843377,1397.84833843377,1397.84833843377,1397.84833843377,1397.84833843377,1397.84833843377,1397.84833843377,1397.84833843377,1397.84833843377,1397.84833843377,1411.01975602823,1401.87748969951,1401.87748969951,1401.87748969951,1401.87748969951,1408.53608699457,1366.57923539837,1366.57923539837,1366.57923539837,1366.57923539837,1366.57923539837,1366.57923539837,1366.57923539837,1366.57923539837,1366.57923539837,1366.57923539837,1366.57923539837,1366.57923539837,1366.57923539837,1366.57923539837
"99","University of Rhode Island",2014,1066.02530155137,1301.99336834731,8519.93368347312,1301.99336834731,1301.99336834731,1301.99336834731,1301.99336834731,1301.99336834731,1301.99336834731,1301.99336834731,1213.41990761802,1149.41164323369,1124.01001712547,1124.01001712547,1124.01001712547,1124.01001712547,1124.01001712547,1124.01001712547,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137,1066.02530155137
"100","University of Vermont Quidditch",2014,1290.80822790207,1302.56220554654,2435.89201584725,1302.56220554654,1302.56220554654,1302.56220554654,1302.56220554654,1302.56220554654,1302.56220554654,1302.56220554654,1302.56220554654,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207,1290.80822790207
"101","Harvard Horntails",2014,1596.50816531492,1559.7265262593,9730.11228524957,1559.7265262593,1559.7265262593,1559.7265262593,1559.7265262593,1482.51382309939,1432.30296407512,1409.62078352222,1409.62078352222,1426.31115669303,1435.4164100067,1435.4164100067,1435.4164100067,1435.4164100067,1435.4164100067,1435.4164100067,1577.05399539873,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1593.71640703435,1615.11002840135,1604.67082329489,1596.50816531492,1596.50816531492
"102","Skyfighters Quidditch Club",2014,1002.68699555309,1225.59048423,7319.03523344039,1225.59048423,1225.59048423,1225.59048423,1225.59048423,1225.59048423,1225.59048423,1225.59048423,1225.59048423,1171.03048287121,1171.03048287121,1171.03048287121,1171.03048287121,1171.03048287121,1171.03048287121,1171.03048287121,1171.03048287121,1171.03048287121,1171.03048287121,1171.03048287121,1171.03048287121,1126.54933387982,1126.54933387982,1126.54933387982,1049.0692733624,1049.0692733624,1002.68699555309,1002.68699555309,1002.68699555309,1002.68699555309,1002.68699555309,1002.68699555309,1002.68699555309,1002.68699555309,1002.68699555309,1002.68699555309,1002.68699555309,1002.68699555309,1002.68699555309,1002.68699555309,1002.68699555309
"103","Stanford Quidditch",2014,1294.89547699813,1510.92555576013,10082.725634162,1510.92555576013,1510.92555576013,1510.92555576013,1510.92555576013,1510.92555576013,1510.92555576013,1510.92555576013,1510.92555576013,1487.77904856105,1487.77904856105,1487.77904856105,1487.77904856105,1487.77904856105,1476.14144124032,1476.14144124032,1476.14144124032,1509.9694810585,1509.9694810585,1509.9694810585,1509.9694810585,1461.72402901586,1429.94318239478,1429.94318239478,1319.2715194548,1319.2715194548,1331.95845036465,1294.89547699813,1294.89547699813,1294.89547699813,1294.89547699813,1294.89547699813,1294.89547699813,1294.89547699813,1294.89547699813,1294.89547699813,1294.89547699813,1294.89547699813,1294.89547699813,1294.89547699813,1294.89547699813
"104","Skidmore Quidditch",2014,1307.75283557487,1557.63660674424,12435.147927919,1557.63660674424,1557.63660674424,1557.63660674424,1557.63660674424,1557.63660674424,1557.63660674424,1557.63660674424,1557.63660674424,1489.57552760702,1482.26842801855,1482.26842801855,1482.26842801855,1473.39476365438,1473.39476365438,1473.39476365438,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1324.391672613,1307.75283557487,1307.75283557487,1307.75283557487,1307.75283557487
"105","University of Florida Quidditch",2014,1428.97763108537,1723.95146637227,12723.0449370297,1723.95146637227,1723.95146637227,1723.95146637227,1636.39050704616,1636.39050704616,1636.39050704616,1636.39050704616,1636.39050704616,1687.43787668168,1687.43787668168,1687.43787668168,1687.43787668168,1687.43787668168,1687.43787668168,1687.43787668168,1699.97327584375,1699.97327584375,1699.97327584375,1699.97327584375,1699.97327584375,1699.97327584375,1699.97327584375,1699.97327584375,1699.97327584375,1699.97327584375,1699.97327584375,1699.97327584375,1699.97327584375,1699.97327584375,1558.3530269675,1511.86890222641,1511.86890222641,1511.86890222641,1511.86890222641,1511.86890222641,1511.86890222641,1511.86890222641,1459.10348227987,1428.97763108537,1428.97763108537
"106","Florida Gulf Coast Quidditch",2014,1427.77864458373,1308.67351996284,12142.3936435107,1308.67351996284,1308.67351996284,1308.67351996284,1259.6735617153,1259.6735617153,1259.6735617153,1259.6735617153,1259.6735617153,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1377.13440083629,1426.69348607995,1427.77864458373,1427.77864458373,1427.77864458373,1427.77864458373,1427.77864458373,1427.77864458373,1427.77864458373,1427.77864458373,1427.77864458373,1427.77864458373
"107","Boston Riot",2015,1230.32956571487,1500,13655.793620729,1500,1500,1500,1500,1307.18246994549,1307.18246994549,1322.22718876696,1322.22718876696,1365.5793620729,1354.65496511933,1354.65496511933,1354.65496511933,1354.65496511933,1322.5484847956,1322.5484847956,1251.2033962944,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487,1230.32956571487
"108","Northwestern Kneazles",2014,1256.00603609273,1275.58510187231,7265.23860018712,1275.58510187231,1275.58510187231,1275.58510187231,1275.58510187231,1275.58510187231,1275.58510187231,1275.58510187231,1275.58510187231,1275.58510187231,1306.18064371904,1306.18064371904,1306.18064371904,1306.18064371904,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273,1256.00603609273
"109","Mission Blues Quidditch",2015,1211.75742572402,1500,9445.26015855089,1500,1500,1500,1500,1500,1500,1500,1500,1417.93802224872,1368.68551179985,1368.68551179985,1368.68551179985,1368.68551179985,1368.68551179985,1368.68551179985,1368.68551179985,1368.68551179985,1349.32287979298,1349.32287979298,1349.32287979298,1263.32613256447,1256.76624631879,1256.76624631879,1294.55218526405,1294.55218526405,1268.34514301337,1211.75742572402,1211.75742572402,1211.75742572402,1211.75742572402,1211.75742572402,1211.75742572402,1211.75742572402,1211.75742572402,1211.75742572402,1211.75742572402,1211.75742572402,1211.75742572402,1211.75742572402,1211.75742572402
"110","Florida State University",2014,1167.1937292551,1461.63491551138,10203.1649219624,1461.63491551138,1461.63491551138,1461.63491551138,1461.63491551138,1461.63491551138,1461.63491551138,1461.63491551138,1461.63491551138,1391.02845587316,1391.02845587316,1391.02845587316,1391.02845587316,1391.02845587316,1391.02845587316,1391.02845587316,1338.00026234023,1338.00026234023,1338.00026234023,1338.00026234023,1338.00026234023,1338.00026234023,1338.00026234023,1285.61536872402,1285.61536872402,1285.61536872402,1285.61536872402,1285.61536872402,1285.61536872402,1285.61536872402,1215.71103996724,1167.1937292551,1167.1937292551,1167.1937292551,1167.1937292551,1167.1937292551,1167.1937292551,1167.1937292551,1167.1937292551,1167.1937292551,1167.1937292551
"111","Austin Quidditch",2014,1433.78681664342,1587.66524499215,11623.6811802778,1587.66524499215,1587.66524499215,1587.66524499215,1587.66524499215,1587.66524499215,1587.66524499215,1587.66524499215,1587.66524499215,1460.73857625074,1460.73857625074,1460.73857625074,1460.73857625074,1460.73857625074,1460.73857625074,1460.73857625074,1331.2035476359,1322.90625814061,1322.90625814061,1322.90625814061,1322.90625814061,1322.90625814061,1322.90625814061,1322.90625814061,1322.90625814061,1333.98324291103,1333.98324291103,1333.98324291103,1274.4461987185,1304.58750026347,1304.58750026347,1304.58750026347,1304.58750026347,1304.58750026347,1304.58750026347,1304.58750026347,1304.58750026347,1304.58750026347,1451.0721243204,1433.78681664342,1433.78681664342
