"","team.name","team.age","elo","elo.seasonstart","team.provelo","X9.24.2016","X9.25.2016","X10.1.2016","X10.8.2016","X10.9.2016","X10.15.2016","X10.22.2016","X10.23.2016","X10.29.2016","X10.30.2016","X11.5.2016","X11.6.2016","X11.12.2016","X11.13.2016","X11.19.2016","X11.20.2016","X12.3.2016","X1.14.2017","X1.21.2017","X1.28.2017","X2.4.2017","X2.11.2017","X2.12.2017","X2.18.2017","X2.19.2017","X2.25.2017","X2.26.2017","X3.4.2017","X3.5.2017","X3.11.2017","X3.18.2017","X3.25.2017","X3.26.2017","X4.8.2017","X4.9.2017"
"49","Harvard Horntails",2014,1493.55245675888,1453.71769979604,9730.11228524957,1453.71769979604,1453.71769979604,1443.70924848348,1442.19936668708,1442.19936668708,1442.19936668708,1442.19936668708,1442.19936668708,1465.24747107104,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1451.66718799953,1550.65613449864,1493.55245675888,1493.55245675888,1493.55245675888
"50","Emerson Community Quidditch",2017,1461.67724461809,1500,8895.17286714683,1500,1500,1451.51436396843,1482.52881119114,1482.52881119114,1526.00279443461,1526.00279443461,1526.00279443461,1582.8600981868,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1474.6976802299,1461.67724461809,1461.67724461809,1461.67724461809,1461.67724461809,1461.67724461809
"51","Virginia Quidditch Club",2014,1679.57622198104,1652.92511705961,12210.8814601035,1652.92511705961,1652.92511705961,1652.92511705961,1502.70111464707,1502.70111464707,1502.70111464707,1502.70111464707,1502.70111464707,1510.82586992794,1510.82586992794,1510.82586992794,1510.82586992794,1510.82586992794,1510.82586992794,1670.41705998947,1694.79913746549,1694.79913746549,1694.79913746549,1694.79913746549,1694.79913746549,1694.79913746549,1694.79913746549,1694.79913746549,1694.79913746549,1694.79913746549,1746.49323702841,1746.49323702841,1746.49323702841,1746.49323702841,1746.49323702841,1801.3000831838,1801.3000831838,1801.3000831838,1679.57622198104,1679.57622198104
"52","New York Quidditch Club",2014,1561.61605793431,1670.10940593695,10052.8822204829,1670.10940593695,1670.10940593695,1670.10940593695,1655.16702020912,1655.16702020912,1593.78606150918,1593.78606150918,1593.78606150918,1651.81533292179,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1718.82042629917,1728.73342577069,1728.73342577069,1728.73342577069,1728.73342577069,1691.4226638445,1691.4226638445,1561.61605793431,1561.61605793431
"53","Rutgers University Quidditch",2014,1881.77937731822,1763.90830204859,7922.96894881419,1763.90830204859,1763.90830204859,1763.90830204859,1940.99793120749,1940.99793120749,1843.14873055531,1843.14873055531,1843.14873055531,1843.14873055531,1843.14873055531,1843.14873055531,1843.14873055531,1843.14873055531,1843.14873055531,1914.31403165685,1874.00338332392,1874.00338332392,1874.00338332392,1874.00338332392,1874.00338332392,1874.00338332392,1874.00338332392,1874.00338332392,1874.00338332392,1874.00338332392,1874.00338332392,1874.00338332392,1874.00338332392,1874.00338332392,1874.00338332392,1874.00338332392,1855.8657097967,1855.8657097967,1892.03562054828,1881.77937731822
"54","University of Arizona Quidditch",2014,1323.90687167687,1258.90084290623,13541.5196990459,1258.90084290623,1258.90084290623,1258.90084290623,1304.21111958647,1304.21111958647,1304.21111958647,1304.21111958647,1304.21111958647,1304.21111958647,1304.21111958647,1321.02956961397,1321.02956961397,1321.02956961397,1321.02956961397,1321.02956961397,1321.02956961397,1321.02956961397,1321.02956961397,1321.02956961397,1321.02956961397,1321.02956961397,1321.02956961397,1321.02956961397,1321.02956961397,1321.02956961397,1347.63056320126,1323.90687167687,1323.90687167687,1323.90687167687,1323.90687167687,1323.90687167687,1323.90687167687,1323.90687167687,1323.90687167687,1323.90687167687
"55","Arizona Jackalopes",2017,1406.67583694784,1500,15862.4670015427,1500,1500,1500,1412.10872497462,1412.10872497462,1412.10872497462,1412.10872497462,1412.10872497462,1412.10872497462,1412.10872497462,1442.0424546857,1442.0424546857,1442.0424546857,1442.0424546857,1442.0424546857,1442.0424546857,1442.0424546857,1442.0424546857,1442.0424546857,1442.0424546857,1442.0424546857,1442.0424546857,1442.0424546857,1442.0424546857,1442.0424546857,1444.0257390345,1406.67583694784,1406.67583694784,1406.67583694784,1406.67583694784,1406.67583694784,1406.67583694784,1406.67583694784,1406.67583694784,1406.67583694784
"56","Sun Devil Quidditch",2016,1074.62889788949,1234.35087492542,7989.32767580954,1234.35087492542,1234.35087492542,1234.35087492542,1150.33024713563,1150.33024713563,1150.33024713563,1150.33024713563,1150.33024713563,1150.33024713563,1150.33024713563,1109.83550635061,1109.83550635061,1109.83550635061,1109.83550635061,1109.83550635061,1109.83550635061,1109.83550635061,1109.83550635061,1109.83550635061,1109.83550635061,1109.83550635061,1109.83550635061,1109.83550635061,1109.83550635061,1109.83550635061,1075.00448307566,1075.00448307566,1075.00448307566,1075.00448307566,1075.00448307566,1074.62889788949,1074.62889788949,1074.62889788949,1074.62889788949,1074.62889788949
"57","District of Columbia Quidditch Club",2015,1983.55644734196,1792.07218445185,10914.8094714313,1792.07218445185,1792.07218445185,1792.07218445185,1782.69690453316,1782.69690453316,1901.15411935146,1901.15411935146,1901.15411935146,1901.93577993672,1901.93577993672,1901.93577993672,1901.93577993672,1901.93577993672,1901.93577993672,1883.65820950948,1903.0003928868,1903.0003928868,1903.0003928868,1903.0003928868,1903.0003928868,1903.0003928868,1903.0003928868,1903.0003928868,1903.0003928868,1903.0003928868,1933.03041520201,1933.03041520201,1892.95668769888,1892.95668769888,1892.95668769888,1908.00055909521,1908.00055909521,1908.00055909521,1936.81345369676,1983.55644734196
"58","Maryland Quidditch",2014,2056.71039017714,1812.7052763387,18168.4505864995,1812.7052763387,1812.7052763387,1812.7052763387,1921.42683899872,1921.42683899872,1895.48673833101,1895.48673833101,1895.48673833101,1934.2278359914,1934.2278359914,1934.2278359914,1934.2278359914,1934.2278359914,1934.2278359914,1989.52281919056,2088.48024051162,2088.48024051162,2088.48024051162,2088.48024051162,2088.48024051162,2088.48024051162,2088.48024051162,2088.48024051162,2088.48024051162,2088.48024051162,2119.84790140656,2119.84790140656,2119.84790140656,2119.84790140656,2119.84790140656,2119.84790140656,2119.84790140656,2119.84790140656,2100.53709583177,2056.71039017714
"59","George Mason Club Quidditch",2015,1687.92275289625,1632.93789613776,13344.5486698063,1632.93789613776,1632.93789613776,1632.93789613776,1717.05579109059,1717.05579109059,1717.05579109059,1717.05579109059,1717.05579109059,1717.05579109059,1717.05579109059,1717.05579109059,1717.05579109059,1717.05579109059,1717.05579109059,1694.32149524359,1626.70174451886,1626.70174451886,1626.70174451886,1626.70174451886,1626.70174451886,1626.70174451886,1626.70174451886,1626.70174451886,1626.70174451886,1626.70174451886,1687.92275289625,1687.92275289625,1687.92275289625,1687.92275289625,1687.92275289625,1687.92275289625,1687.92275289625,1687.92275289625,1687.92275289625,1687.92275289625
"60","Quidditch Club of Pittsburgh",2014,1372.47139883981,1372.28561279539,8665.68528333651,1372.28561279539,1372.28561279539,1372.28561279539,1342.59574502484,1342.59574502484,1341.55436820302,1341.55436820302,1341.55436820302,1341.55436820302,1341.55436820302,1288.90288016758,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981,1372.47139883981
"61","Indiana University Quidditch",2015,1486.56453892803,1341.87338583592,8073.76307883949,1334.79321189977,1334.79321189977,1334.79321189977,1454.09472696483,1454.09472696483,1454.09472696483,1454.09472696483,1454.09472696483,1454.09472696483,1454.09472696483,1489.24597177432,1566.32956655791,1566.32956655791,1566.32956655791,1566.32956655791,1566.32956655791,1566.32956655791,1566.32956655791,1566.32956655791,1566.32956655791,1566.32956655791,1566.32956655791,1566.32956655791,1566.32956655791,1566.32956655791,1521.96325052014,1521.96325052014,1524.99367662581,1524.99367662581,1524.99367662581,1524.99367662581,1524.99367662581,1524.99367662581,1486.56453892803,1486.56453892803
"62","Mizzou Quidditch",2014,2120.45112077501,1701.17556869018,8901.11735159432,1701.17556869018,1701.17556869018,1701.17556869018,1815.23185355633,1815.23185355633,1828.74469550992,1828.74469550992,1828.74469550992,1828.74469550992,1828.74469550992,1874.21421515048,1874.21421515048,1887.502070953,1933.74980870727,1933.74980870727,1933.74980870727,1933.74980870727,1933.74980870727,1933.74980870727,1933.74980870727,1933.74980870727,1933.74980870727,1933.74980870727,1933.74980870727,1933.74980870727,1971.28495454705,1971.28495454705,1971.28495454705,1971.28495454705,1971.28495454705,1971.28495454705,1971.28495454705,1971.28495454705,2019.38892577584,2120.45112077501
"63","New York Pigeons",2017,1129.58435079104,1500,9324.2999399562,1500,1500,1500,1500,1372.55446969435,1372.55446969435,1372.55446969435,1372.55446969435,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1332.04284856517,1300.23563297577,1300.23563297577,1300.23563297577,1300.23563297577,1129.58435079104,1129.58435079104,1129.58435079104,1129.58435079104
"64","New York Badassilisks",2014,1037.0580339708,1251.22816313618,10088.8097677656,1251.22816313618,1251.22816313618,1251.22816313618,1251.22816313618,1157.20012731945,1081.01923718617,1081.01923718617,1081.01923718617,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1033.14791303481,1037.0580339708,1037.0580339708,1037.0580339708,1037.0580339708,1037.0580339708,1037.0580339708,1037.0580339708,1037.0580339708
"65","Stony Brook Quidditch",2014,1215.65302005807,1516.86807866669,13293.7368250594,1516.86807866669,1516.86807866669,1516.86807866669,1516.86807866669,1389.35232521821,1389.35232521821,1389.35232521821,1389.35232521821,1265.73179049206,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1240.20052518434,1265.33347287372,1265.33347287372,1265.33347287372,1265.33347287372,1215.65302005807,1215.65302005807,1215.65302005807,1215.65302005807
"66","Skidmore Quidditch",2014,1247.18178862779,1393.44755201419,12435.147927919,1393.44755201419,1393.44755201419,1393.44755201419,1393.44755201419,1419.990675791,1419.990675791,1419.990675791,1419.990675791,1356.97190043433,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779,1247.18178862779
"67","Macaulay Honors College Marauders",2014,1541.87438440184,1386.14050906087,10647.5837487392,1386.14050906087,1386.14050906087,1386.14050906087,1386.14050906087,1508.10724939965,1508.10724939965,1508.10724939965,1508.10724939965,1565.38562511934,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1494.12974959776,1572.2858046183,1572.2858046183,1572.2858046183,1572.2858046183,1620.31530156483,1620.31530156483,1541.87438440184,1541.87438440184
"68","Texas Quidditch",2014,2047.77469240885,1947.34345373257,12045.1028797728,1947.34345373257,1947.34345373257,1947.34345373257,1947.34345373257,1947.34345373257,1901.89549795107,1901.89549795107,1901.89549795107,1901.89549795107,1979.66950530761,1979.66950530761,1979.66950530761,1979.66950530761,1979.66950530761,1979.66950530761,1979.66950530761,1950.7080364207,1950.7080364207,1950.7080364207,1984.20652087842,1984.20652087842,1984.20652087842,1984.20652087842,2002.80303653195,1945.60309994178,1945.60309994178,1945.60309994178,1945.60309994178,1945.60309994178,1945.60309994178,1945.60309994178,1945.60309994178,1945.60309994178,2044.51252111113,2047.77469240885
"69","Lone Star Quidditch Club",2014,2164.1727766956,2050.0597411667,14057.7847866228,2050.0597411667,2050.0597411667,2050.0597411667,2050.0597411667,2050.0597411667,1911.77849320567,1911.77849320567,1911.77849320567,1911.77849320567,1834.00448584913,1834.00448584913,1834.00448584913,1834.00448584913,1834.00448584913,1834.00448584913,1834.00448584913,1830.32703756174,1830.32703756174,1830.32703756174,1994.41807988627,1994.41807988627,1994.41807988627,1994.41807988627,2017.52963994897,2155.97745179582,2155.97745179582,2155.97745179582,2155.97745179582,2155.97745179582,2155.97745179582,2155.97745179582,2155.97745179582,2155.97745179582,2200.48338815758,2164.1727766956
"70","SHSU Quidditch",2014,1532.19895256179,1698.87601491239,9902.75834824122,1698.87601491239,1698.87601491239,1698.87601491239,1698.87601491239,1698.87601491239,1705.2855053475,1705.2855053475,1705.2855053475,1705.2855053475,1705.2855053475,1666.01428248946,1666.01428248946,1666.01428248946,1666.01428248946,1666.01428248946,1666.01428248946,1666.01428248946,1666.01428248946,1737.85035817376,1540.58580369182,1540.58580369182,1540.58580369182,1540.58580369182,1529.51425533615,1518.46974421164,1518.46974421164,1518.46974421164,1518.46974421164,1518.46974421164,1518.46974421164,1518.46974421164,1518.46974421164,1518.46974421164,1532.19895256179,1532.19895256179
"71","The Silver Phoenix",2014,1649.12886628067,1433.99338662006,10785.8083056134,1433.99338662006,1433.99338662006,1433.99338662006,1433.99338662006,1433.99338662006,1425.52523741622,1425.52523741622,1425.52523741622,1425.52523741622,1425.52523741622,1425.52523741622,1425.52523741622,1425.52523741622,1425.52523741622,1425.52523741622,1425.52523741622,1425.52523741622,1425.52523741622,1425.52523741622,1628.52814250332,1650.35991448511,1650.35991448511,1650.35991448511,1650.90085204973,1609.92607242138,1609.92607242138,1609.92607242138,1609.92607242138,1609.92607242138,1609.92607242138,1609.92607242138,1609.92607242138,1609.92607242138,1667.09997335112,1649.12886628067
"72","Texas Cavalry",2016,2336.72445775414,1849.58711925752,12710.5234399205,1849.58711925752,1849.58711925752,1849.58711925752,1849.58711925752,1849.58711925752,2064.18516323492,2064.18516323492,2064.18516323492,2064.18516323492,2064.18516323492,2064.18516323492,2064.18516323492,2064.18516323492,2064.18516323492,2064.18516323492,2064.18516323492,2133.60530846332,2133.60530846332,2146.42878411723,2218.17718669046,2218.17718669046,2218.17718669046,2218.17718669046,2226.26826250564,2195.3779145102,2195.3779145102,2195.3779145102,2195.3779145102,2195.3779145102,2195.3779145102,2195.3779145102,2195.3779145102,2195.3779145102,2245.6206220601,2336.72445775414
"73","Texas State University - San Marcos",2014,2173.56468059746,1901.52889369407,16114.7995829544,1901.52889369407,1901.52889369407,1901.52889369407,1901.52889369407,1901.52889369407,1956.88675332267,1956.88675332267,1956.88675332267,1956.88675332267,1956.88675332267,1967.13856930653,1967.13856930653,1967.13856930653,1967.13856930653,1967.13856930653,1967.13856930653,1883.58305781001,1883.58305781001,1883.58305781001,1934.82455148095,2025.4933413351,2025.4933413351,2025.4933413351,2053.85222312296,2080.90611499292,2080.90611499292,2080.90611499292,2080.90611499292,2080.90611499292,2080.90611499292,2080.90611499292,2080.90611499292,2080.90611499292,2112.32749775632,2173.56468059746
"74","Tribe",2015,1435.4190727531,1411.88350466968,8979.53597294121,1411.88350466968,1411.88350466968,1411.88350466968,1411.88350466968,1411.88350466968,1342.8146354163,1342.8146354163,1342.8146354163,1342.8146354163,1342.8146354163,1282.20730604153,1282.20730604153,1282.20730604153,1282.20730604153,1282.20730604153,1282.20730604153,1282.20730604153,1282.20730604153,1280.98041992181,1280.98041992181,1280.98041992181,1280.98041992181,1280.98041992181,1281.12055521522,1460.35490933241,1460.35490933241,1460.35490933241,1460.35490933241,1460.35490933241,1460.35490933241,1460.35490933241,1460.35490933241,1460.35490933241,1435.4190727531,1435.4190727531
"75","DeathRow Quidditch Team",2016,1130.99468171014,1251.4874670754,9473.78658346257,1251.4874670754,1251.4874670754,1251.4874670754,1251.4874670754,1251.4874670754,1206.56294996589,1206.56294996589,1206.56294996589,1206.56294996589,1206.56294996589,1202.91689902379,1202.91689902379,1202.91689902379,1202.91689902379,1202.91689902379,1202.91689902379,1202.91689902379,1202.91689902379,1202.91689902379,1140.34156259604,1140.34156259604,1140.34156259604,1140.34156259604,1098.38366753141,1070.97695084783,1070.97695084783,1070.97695084783,1070.97695084783,1070.97695084783,1070.97695084783,1070.97695084783,982.429911458359,1130.99468171014,1130.99468171014,1130.99468171014
"76","Flying Panthers Quidditch Club",2017,1461.20972945281,1500,9408.96859865961,1500,1500,1500,1500,1500,1555.17550978504,1555.17550978504,1555.17550978504,1555.17550978504,1555.17550978504,1589.40860411189,1589.40860411189,1589.40860411189,1589.40860411189,1589.40860411189,1589.40860411189,1589.40860411189,1589.40860411189,1568.16143310993,1568.16143310993,1568.16143310993,1522.58992811413,1482.58888197737,1482.58888197737,1482.58888197737,1482.58888197737,1482.58888197737,1482.58888197737,1482.58888197737,1461.20972945281,1461.20972945281,1461.20972945281,1461.20972945281,1461.20972945281,1461.20972945281
"77","Nearly Headless Knights Quidditch",2016,1203.76512569043,1294.00121955109,8470.24747091651,1255.553293847,1255.553293847,1255.553293847,1255.553293847,1255.553293847,1271.9545941967,1271.9545941967,1271.9545941967,1271.9545941967,1271.9545941967,1271.9545941967,1271.9545941967,1271.9545941967,1271.9545941967,1271.9545941967,1271.9545941967,1271.9545941967,1271.9545941967,1267.8154933681,1267.8154933681,1267.8154933681,1207.30092380025,1203.76512569043,1203.76512569043,1203.76512569043,1203.76512569043,1203.76512569043,1203.76512569043,1203.76512569043,1203.76512569043,1203.76512569043,1203.76512569043,1203.76512569043,1203.76512569043,1203.76512569043
"78","University of Miami",2014,1729.35359939122,1702.97443312235,11821.5609770914,1702.97443312235,1702.97443312235,1702.97443312235,1702.97443312235,1702.97443312235,1724.03536065195,1724.03536065195,1724.03536065195,1724.03536065195,1724.03536065195,1724.03536065195,1724.03536065195,1724.03536065195,1724.03536065195,1724.03536065195,1724.03536065195,1724.03536065195,1724.03536065195,1728.17446148055,1728.17446148055,1728.17446148055,1688.61521761853,1717.89808909169,1717.89808909169,1717.89808909169,1717.89808909169,1717.89808909169,1717.89808909169,1717.89808909169,1673.04862716177,1673.04862716177,1673.04862716177,1673.04862716177,1692.35683150778,1729.35359939122
"79","University of South Florida Quidditch",2014,1228.63031618178,1439.56008362944,10256.5655018273,1439.56008362944,1439.56008362944,1439.56008362944,1439.56008362944,1439.56008362944,1385.01421106813,1385.01421106813,1385.01421106813,1385.01421106813,1385.01421106813,1280.13554294719,1280.13554294719,1280.13554294719,1280.13554294719,1280.13554294719,1280.13554294719,1280.13554294719,1280.13554294719,1280.13554294719,1280.13554294719,1280.13554294719,1228.63031618178,1228.63031618178,1228.63031618178,1228.63031618178,1228.63031618178,1228.63031618178,1228.63031618178,1228.63031618178,1228.63031618178,1228.63031618178,1228.63031618178,1228.63031618178,1228.63031618178,1228.63031618178
"80","Florida State University",2014,1330.93397242108,1254.96181665457,10203.1649219624,1254.96181665457,1254.96181665457,1254.96181665457,1254.96181665457,1254.96181665457,1321.26662485699,1321.26662485699,1321.26662485699,1321.26662485699,1321.26662485699,1426.14529297792,1426.14529297792,1426.14529297792,1426.14529297792,1426.14529297792,1426.14529297792,1426.14529297792,1426.14529297792,1411.05440735785,1411.05440735785,1411.05440735785,1389.97448454547,1330.93397242108,1330.93397242108,1330.93397242108,1330.93397242108,1330.93397242108,1330.93397242108,1330.93397242108,1330.93397242108,1330.93397242108,1330.93397242108,1330.93397242108,1330.93397242108,1330.93397242108
"81","Gainesville Siege",2017,1672.70497343587,1500,17303.9134261135,1500,1500,1500,1500,1500,1819.93067960151,1819.93067960151,1819.93067960151,1819.93067960151,1819.93067960151,1781.61727239964,1781.61727239964,1781.61727239964,1781.61727239964,1781.61727239964,1781.61727239964,1781.61727239964,1781.61727239964,1730.39134261135,1730.39134261135,1730.39134261135,1742.26005831174,1742.26005831174,1742.26005831174,1742.26005831174,1742.26005831174,1742.26005831174,1742.26005831174,1742.26005831174,1742.26005831174,1742.26005831174,1713.05255241423,1672.70497343587,1672.70497343587,1672.70497343587
"82","Texas Tech Quidditch",2014,1827.37895740249,1635.43613852935,11791.9323641167,1635.43613852935,1635.43613852935,1635.43613852935,1635.43613852935,1635.43613852935,1690.57442138941,1690.57442138941,1690.57442138941,1690.57442138941,1690.57442138941,1690.57442138941,1690.57442138941,1690.57442138941,1690.57442138941,1690.57442138941,1690.57442138941,1570.12105992404,1570.12105992404,1570.12105992404,1570.12105992404,1611.66954769115,1611.66954769115,1611.66954769115,1611.66954769115,1611.66954769115,1611.66954769115,1611.66954769115,1611.66954769115,1611.66954769115,1611.66954769115,1611.66954769115,1701.97053549158,1827.37895740249,1827.37895740249,1827.37895740249
"83","Austin Quidditch",2014,1467.03823959953,1490.83296063802,11623.6811802778,1490.83296063802,1490.83296063802,1490.83296063802,1490.83296063802,1490.83296063802,1415.1497312968,1415.1497312968,1415.1497312968,1415.1497312968,1415.1497312968,1415.1497312968,1415.1497312968,1415.1497312968,1415.1497312968,1415.1497312968,1415.1497312968,1342.58237247801,1342.58237247801,1342.58237247801,1274.40860530738,1274.40860530738,1274.40860530738,1274.40860530738,1239.17936620091,1289.37998979258,1289.37998979258,1289.37998979258,1289.37998979258,1289.37998979258,1289.37998979258,1289.37998979258,1432.94863412534,1467.03823959953,1467.03823959953,1467.03823959953
"84","San Marcos Sharknados",2014,1632.40771638511,1267.52839593335,9755.20873513627,1267.52839593335,1267.52839593335,1267.52839593335,1267.52839593335,1267.52839593335,1282.34971460985,1282.34971460985,1282.34971460985,1282.34971460985,1282.34971460985,1280.26373543948,1280.26373543948,1280.26373543948,1280.26373543948,1280.26373543948,1280.26373543948,1327.86319144429,1327.86319144429,1327.86319144429,1313.66743773617,1268.62119421931,1268.62119421931,1268.62119421931,1321.87362623593,1312.3796967923,1312.3796967923,1312.3796967923,1312.3796967923,1312.3796967923,1312.3796967923,1312.3796967923,1572.33176395072,1632.40771638511,1632.40771638511,1632.40771638511
"85","University of Texas at San Antonio",2014,1699.09026189927,1554.25069377173,14505.0588206411,1554.25069377173,1554.25069377173,1554.25069377173,1554.25069377173,1554.25069377173,1614.78045951439,1614.78045951439,1614.78045951439,1614.78045951439,1614.78045951439,1614.78045951439,1614.78045951439,1614.78045951439,1614.78045951439,1614.78045951439,1614.78045951439,1764.54660693972,1764.54660693972,1764.54660693972,1784.70322295225,1664.19476984058,1664.19476984058,1664.19476984058,1666.52605473822,1667.90654976512,1667.90654976512,1667.90654976512,1667.90654976512,1667.90654976512,1667.90654976512,1667.90654976512,1667.90654976512,1667.90654976512,1742.0769531557,1699.09026189927
"86","Texas A&M Quidditch",2014,1936.74689036752,1842.0833356729,10552.6724706923,1842.0833356729,1842.0833356729,1842.0833356729,1842.0833356729,1842.0833356729,1847.3221801122,1847.3221801122,1847.3221801122,1847.3221801122,1847.3221801122,1847.3221801122,1847.3221801122,1847.3221801122,1847.3221801122,1847.3221801122,1847.3221801122,1853.79552491693,1853.79552491693,1853.79552491693,1857.0700199535,1782.66397002211,1782.66397002211,1782.66397002211,1856.43946461122,1851.44382039418,1851.44382039418,1851.44382039418,1851.44382039418,1851.44382039418,1851.44382039418,1851.44382039418,1851.44382039418,1851.44382039418,1933.77388503566,1936.74689036752
"87","Lake Erie Elite",2017,1942.45811839469,1500,10325.456811459,1500,1500,1500,1500,1500,1754.67679460249,1754.67679460249,1754.67679460249,1754.67679460249,1754.67679460249,1720.90946857649,1767.29296061741,1767.29296061741,1767.29296061741,1767.29296061741,1767.29296061741,1767.29296061741,1767.29296061741,1791.71730683173,1791.71730683173,1791.71730683173,1791.71730683173,1791.71730683173,1791.71730683173,1791.71730683173,1857.53134636296,1857.53134636296,1871.96608182196,1871.96608182196,1908.44760232904,1908.44760232904,1908.44760232904,1908.44760232904,1911.17023699045,1942.45811839469
"88","Eastern Michigan Quidditch",2014,1147.87874431894,1234.64143955285,9782.28257302007,1234.64143955285,1234.64143955285,1234.64143955285,1234.64143955285,1234.64143955285,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894,1147.87874431894
"89","Anarchs Quidditch",2017,1429.60686744669,1500,10230.8495772007,1500,1500,1500,1500,1500,1476.19798306027,1476.19798306027,1476.19798306027,1476.19798306027,1476.19798306027,1476.19798306027,1476.19798306027,1461.54993960011,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669,1429.60686744669
"90","University of Arkansas Quidditch Club",2014,1534.50119191391,1549.09819170371,14185.9609491222,1549.09819170371,1549.09819170371,1549.09819170371,1549.09819170371,1549.09819170371,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391,1534.50119191391
"91","Oklahoma State University",2014,1760.49263033758,1766.18457754603,12688.9793558875,1766.18457754603,1766.18457754603,1766.18457754603,1766.18457754603,1766.18457754603,1841.36911228206,1841.36911228206,1841.36911228206,1841.36911228206,1841.36911228206,1943.14548116627,1943.14548116627,1943.14548116627,1943.14548116627,1943.14548116627,1943.14548116627,1943.14548116627,1943.14548116627,1943.14548116627,1759.50124276935,1759.50124276935,1759.50124276935,1759.50124276935,1792.30602001073,1768.84743952307,1768.84743952307,1768.84743952307,1768.84743952307,1768.84743952307,1768.84743952307,1768.84743952307,1768.84743952307,1768.84743952307,1771.70959182615,1760.49263033758
